assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,player_team,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,3,0,0.3,311,0.0,0.0,0.0,0.28,14,0,0,0.1,0.2,2023-08-19,4,3,0,0,0,0,2,0,11151,0,1,3,0.0,1,-1247,324,1571,4.5,True,0,0,0,0.0,1,Liverpool,Bournemouth,3,1,22288,2023,605128,0.0,0,0,0,0.0,0.0,0.0,Liverpool,2,5,2,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,21,1,22.2,311,0.18,0.18,0.0,0.1,85,0,0,2.9,4.4,2023-10-21,61,9,0,0,0,0,9,0,274628,1,0,2,2.0,6,260488,265612,5124,4.4,True,0,0,0,0.0,64,Liverpool,Everton,2,0,21979,2023,617753,0.1024682372808456,0,1,0,0.0,0.0,0.0,Liverpool,2,5,9,2.5,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,28,1,23.4,311,0.2,0.2,0.0,0.45,97,0,0,4.2,14.8,2023-10-29,90,16,0,0,0,0,10,0,674128,1,0,3,4.0,6,394587,406321,11734,4.5,True,0,0,0,0.0,90,Liverpool,Nottingham Forest,3,0,21991,2023,620598,0.4708431661128998,0,1,0,0.0,0.1522182673215866,0.1522182673215866,Liverpool,2,5,10,4.5,DEF,1.0,0.18,0.18,0.0,0.1,0.0,0.0,2.9,4.4,22.2,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,2.5,274628.0
0,0,3,0,23.8,311,0.08,0.08,0.0,0.45,105,1,0,3.2,6.0,2023-11-05,23,12,0,0,0,0,11,0,1113693,0,1,1,2.0,1,430602,436097,5495,4.6,False,0,0,0,0.0,21,Luton,Liverpool,1,1,21999,2023,622374,0.0145848775282502,0,1,0,0.0,0.5623223185539246,0.5623223185539246,Liverpool,4,2,11,5.3,DEF,2.0,0.38,0.38,0.0,0.55,0.0,0.0,7.1,19.2,45.6,6.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,0.0,0.0,0.0,0.57,0.0,2.0,0.0,0.0,0.15,0.15,7.0,948756.0
2,3,43,1,45.3,311,0.33,0.35,0.02,1.57,117,0,0,9.5,42.4,2023-11-12,90,4,0,0,0,0,12,0,1078114,1,0,3,7.0,15,-24449,55334,79783,4.6,True,0,0,1,0.0271386913955211,90,Liverpool,Brentford,3,0,22011,2023,623841,0.2017058879137039,2,3,0,0.0271386913955211,0.2807070612907409,0.1879642903804779,Liverpool,2,5,12,7.8,DEF,2.0,0.46,0.46,0.0,1.0,1.0,0.0,10.3,25.2,69.4,8.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,13.0,0.0,0.0,0.0,0.59,0.0,3.0,0.0,0.0,0.71,0.71,12.3,2062449.0
0,0,15,0,16.2,311,0.06,0.06,0.0,1.35,126,1,0,2.6,10.2,2023-11-25,90,13,0,0,0,0,13,0,1240485,1,1,1,0.0,2,155573,183157,27584,4.7,False,0,0,0,0.0,90,Manchester City,Liverpool,1,1,22020,2023,624580,0.0349746644496917,0,1,0,0.0,0.2826208770275116,0.2826208770275116,Liverpool,4,5,13,5.5,DEF,2.0,0.61,0.63,0.02,2.47,1.0,0.0,16.9,63.2,92.5,13.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,22.0,0.0,1.0,0.03,0.69,2.0,5.0,0.0,0.03,1.0,0.9,17.6,2865935.0
1,0,28,0,48.3,311,0.09,0.09,0.0,1.22,136,3,0,9.2,37.8,2023-12-03,90,10,0,0,0,0,14,0,1486768,1,3,4,6.0,4,234373,249251,14878,4.8,True,0,0,0,0.0,90,Liverpool,Fulham,4,3,22030,2023,627331,0.1525091081857681,1,4,0,0.0,0.3410853445529938,0.2447501420974731,Liverpool,2,5,14,6.0,DEF,1.0,0.47,0.49,0.02,3.37,2.0,0.0,15.3,58.6,85.3,9.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,18.0,0.0,1.0,0.03,0.25,2.0,5.0,0.0,0.03,1.13,1.03,18.6,3432292.0
0,0,14,0,14.8,311,0.03,0.05,0.02,1.74,153,1,0,3.2,14.0,2023-12-09,90,8,0,0,0,0,16,0,1576588,1,2,1,3.0,2,-47150,44001,91151,4.9,False,0,0,1,0.0114968661218881,90,Crystal Palace,Liverpool,1,2,22047,2023,628430,0.0231576282531023,0,1,0,0.0114968661218881,0.1200092211365699,0.0853547230362892,Liverpool,4,2,16,5.1,DEF,0.0,0.15,0.15,0.0,2.57,4.0,0.0,11.8,48.0,64.5,6.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.19,1.0,5.0,0.0,0.0,0.62,0.53,11.5,2727253.0
0,1,32,1,53.4,311,0.21,0.21,0.0,0.63,166,0,0,7.6,20.8,2023-12-17,90,14,0,0,0,0,17,0,1517484,1,0,0,2.0,7,-51882,30765,82647,4.9,True,0,0,0,0.0,90,Liverpool,Manchester United,0,0,22060,2023,631103,0.1119452491402626,0,3,0,0.0,0.2764734625816345,0.2594236135482788,Liverpool,3,5,17,3.0,DEF,0.0,0.12,0.14,0.02,2.96,4.0,0.0,12.4,51.8,63.1,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,6.0,0.0,1.0,0.01,0.18,1.0,5.0,0.0,0.01,0.46,0.33,11.1,3063356.0
0,0,4,0,0.7,311,0.0,0.0,0.0,0.5,174,1,0,0.5,4.2,2023-12-23,34,1,0,0,0,0,18,0,1470643,1,1,1,0.0,1,-41513,20165,61678,4.9,True,0,0,0,0.0,34,Liverpool,Arsenal,1,1,22068,2023,632825,0.0,0,0,0,0.0,0.0,0.0,Liverpool,5,5,18,2.7,DEF,1.0,0.24,0.26,0.02,2.37,1.0,0.0,10.8,34.8,68.2,5.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,9.0,0.0,1.0,0.01,0.14,0.0,4.0,0.0,0.01,0.4,0.34,8.1,3094072.0
0,0,3,0,0.0,311,0.0,0.0,0.0,0.0,234,0,0,0.0,0.0,2024-02-10,1,6,0,0,0,0,24,0,176063,0,1,3,0.0,1,-22764,254,23018,4.5,True,0,0,0,0.0,1,Liverpool,Burnley,3,1,22128,2023,640097,0.0,0,0,0,0.0,0.0,0.0,Liverpool,2,5,24,0.3,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,5,0,18.6,311,0.08,0.13,0.05,0.13,268,0,0,3.0,4.0,2024-03-02,6,16,0,0,0,0,27,0,156039,0,1,0,7.0,1,-2366,4247,6613,4.5,False,0,0,1,0.0540988408029079,5,Nottingham Forest,Liverpool,0,1,22162,2023,644952,0.0556276440620422,0,1,0,0.0540988408029079,0.0,0.0,Liverpool,4,2,27,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
