assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,18,1,0.0,395,0.0,0.0,0.0,1.77,5,0,0,1.7,17.4,2024-08-17,90,False,17,0,0,0,0,1,0,1462975,1,0,1,0.0,5,0,0,0,45,True,1,0,0,0.0,90,Newcastle United,Southampton,1,0,26606,2024,666358,0.0,0,0,0,0.0,0.0,0.0,2.0,4.0,1.0,2.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.74,0.18,0.12
0,0,3,0,1.3,395,0.01,0.29,0.28,2.23,12,1,0,5.3,24.2,2024-08-25,90,False,3,0,0,0,0,2,0,1627229,1,1,1,27.0,1,60132,110885,50753,45,False,1,0,2,0.4444933533668518,90,Bournemouth,Newcastle United,1,1,26620,2024,668719,0.0,0,0,0,0.4444933533668518,0.6228166222572327,0.6228166222572327,3.0,3.0,2.0,3.5,DEF,1.0,0.0,0.0,0.0,1.77,0.0,0.0,1.7,17.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1462975.0,1.0,0.0,0.0,0.0,1.77,0.0,0.0,1.7,17.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1462975.0,1.0,0.33,0.26,0.44
0,0,0,0,0.5,395,0.06,0.06,0.0,1.26,28,1,0,2.0,19.0,2024-09-01,90,False,18,1,0,0,0,3,0,1543965,1,1,2,0.0,0,-94860,74843,169703,45,True,0,0,0,0.0,90,Newcastle United,Tottenham,2,1,26629,2024,672458,0.0,0,0,0,0.0,1.1783970594406128,1.1783970594406128,4.0,4.0,3.0,2.5,DEF,1.0,0.01,0.29,0.28,4.0,1.0,0.0,7.0,41.6,1.3,27.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,0.44,0.62,0.62,6.4,3090204.0,1.0,0.01,0.29,0.28,4.0,1.0,0.0,7.0,41.6,1.3,27.0,180.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,0.44,0.62,0.62,6.4,3090204.0,0.0,0.4,0.25,0.4
0,0,11,0,0.7,395,0.02,0.07,0.05,0.99,40,1,0,2.3,14.6,2024-09-15,90,False,20,0,0,0,0,4,0,1417167,1,2,1,8.0,1,-144666,60618,205284,45,False,1,0,1,0.0330638997256755,90,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674629,0.0,0,0,0,0.0330638997256755,0.4884706735610962,0.4884706735610962,3.0,2.0,4.0,2.3,DEF,1.0,0.07,0.35,0.28,5.26,2.0,0.0,9.0,60.6,1.8,27.0,270.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,6.0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,0.44,1.8,1.8,8.9,4634169.0,1.0,0.07,0.35,0.28,5.26,2.0,0.0,9.0,60.6,1.8,27.0,270.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,6.0,0.0,2.0,0.44,0.0,0.0,0.0,0.0,0.44,1.8,1.8,8.9,4634169.0,1.0,0.3,0.27,0.48
0,0,6,0,0.8,395,0.0,0.01,0.01,2.29,44,3,0,4.2,20.6,2024-09-21,90,False,9,0,0,0,0,5,0,1349728,1,1,3,21.0,1,-72024,19143,91167,45,False,0,0,0,0.0,90,Fulham,Newcastle United,3,1,26646,2024,675732,0.0,0,0,0,0.0,0.1296966224908828,0.1296966224908828,3.0,3.0,5.0,1.3,DEF,0.0,0.09,0.42,0.33,4.48,3.0,0.0,9.6,57.8,2.5,35.0,270.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,4.0,2.0,0.0,3.0,0.48,0.0,0.0,0.0,0.0,0.48,2.29,2.29,8.3,4588361.0,1.0,0.09,0.42,0.33,6.25,3.0,0.0,11.3,75.2,2.5,35.0,360.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,5.0,7.0,0.0,3.0,0.48,0.0,0.0,0.0,0.0,0.48,2.29,2.29,11.2,6051336.0,1.0,0.35,0.29,0.4
0,0,7,0,10.3,395,0.03,0.07,0.04,0.91,58,1,0,3.1,14.0,2024-09-28,90,False,13,0,0,0,0,6,0,1121117,1,1,1,7.0,2,-228427,8101,236528,45,True,0,0,1,0.0611958317458629,90,Newcastle United,Manchester City,1,1,26652,2024,677435,0.0766785368323326,0,1,0,0.0611958317458629,0.0375358536839485,0.0375358536839485,4.0,4.0,6.0,0.5,DEF,0.0,0.08,0.14,0.06,4.54,5.0,0.0,8.5,54.2,2.0,29.0,270.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,2.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,0.03,1.8,1.8,6.1,4310860.0,1.0,0.09,0.43,0.34,8.54,6.0,0.0,15.5,95.8,3.3,56.0,450.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,8.0,8.0,0.0,3.0,0.48,0.0,0.0,0.0,0.0,0.48,2.42,2.42,12.5,7401064.0,2.0,0.2,0.23,0.62
0,2,28,1,0.0,395,0.0,0.03,0.03,0.67,67,0,0,2.3,16.6,2024-10-05,90,False,8,0,0,0,0,7,0,1074430,1,0,0,6.0,8,-53851,21475,75326,44,False,0,0,1,0.060645468533039,90,Everton,Newcastle United,0,0,26669,2024,679744,0.0,0,0,0,0.060645468533039,0.3957020938396454,0.3957020938396454,3.0,3.0,7.0,3.5,DEF,0.0,0.05,0.15,0.1,4.19,5.0,0.0,9.6,49.2,11.8,36.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,5.0,4.0,0.0,2.0,0.09,0.08,0.0,1.0,0.0,0.09,0.66,0.66,4.1,3888012.0,0.0,0.12,0.5,0.38,7.68,7.0,0.0,16.9,92.4,13.6,63.0,450.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,8.0,5.0,0.0,4.0,0.54,0.08,0.0,1.0,0.0,0.54,2.46,2.46,10.1,7059206.0,6.0,0.32,0.27,0.45
0,0,5,0,0.8,395,0.0,0.0,0.0,1.12,76,1,0,2.0,17.0,2024-10-19,90,False,5,0,0,0,0,8,0,1060858,1,1,0,2.0,1,-17673,27037,44710,44,True,1,0,0,0.0,90,Newcastle United,Brighton,0,1,26676,2024,681352,0.0,0,0,0,0.0,0.8353791236877441,0.8353791236877441,3.0,4.0,8.0,3.7,DEF,1.0,0.03,0.11,0.08,3.87,4.0,0.0,9.6,51.2,11.1,34.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,11.0,0.0,2.0,0.12,0.08,0.0,1.0,0.0,0.12,0.56,0.56,5.3,3545275.0,1.0,0.11,0.24,0.13,6.12,6.0,0.0,13.9,84.8,12.3,42.0,450.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,7.0,12.0,0.0,3.0,0.15,0.08,0.0,1.0,0.0,0.15,2.23,2.23,10.1,6506407.0,1.0,0.5,0.26,0.29
0,0,5,0,1.1,395,0.07,0.13,0.06,1.64,85,2,0,1.6,8.6,2024-10-27,90,False,6,0,0,0,0,9,0,1005190,1,1,2,6.0,1,-53772,7970,61742,44,False,0,0,1,0.0647834539413452,90,Chelsea,Newcastle United,2,1,26688,2024,683525,0.0,0,0,0,0.0647834539413452,0.0,0.0,3.0,4.0,9.0,2.8,DEF,1.0,0.03,0.1,0.07,2.7,2.0,0.0,7.4,47.6,11.1,15.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,11.0,0.0,2.0,0.12,0.08,0.0,1.0,0.0,0.12,1.27,1.27,7.7,3256405.0,1.0,0.05,0.18,0.13,5.98,6.0,0.0,13.9,82.8,12.6,44.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,5.0,13.0,0.0,3.0,0.15,0.08,0.0,1.0,0.0,0.15,1.89,1.89,11.3,6023300.0,1.0,0.56,0.24,0.25
0,0,20,1,0.1,395,0.0,0.0,0.0,1.05,96,0,0,0.5,5.2,2024-11-02,90,False,1,0,0,0,0,10,0,953563,1,0,1,0.0,6,-53871,10684,64555,44,True,0,0,0,0.0,90,Newcastle United,Arsenal,1,0,26694,2024,684655,0.0,0,0,0,0.0,0.1082855612039566,0.1082855612039566,4.0,4.0,10.0,1.7,DEF,1.0,0.07,0.16,0.09,3.43,3.0,0.0,5.9,42.2,1.9,14.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,10.0,0.0,2.0,0.13,0.0,0.0,0.0,0.0,0.13,1.23,1.23,10.0,3140478.0,1.0,0.1,0.24,0.14,6.63,7.0,0.0,13.2,76.8,13.0,42.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.0,13.0,0.0,3.0,0.19,0.08,0.0,1.0,0.0,0.19,1.4,1.4,11.8,5611323.0,6.0,0.27,0.28,0.5
0,0,7,0,10.8,395,0.04,0.14,0.1,0.63,107,1,0,4.6,15.8,2024-11-10,90,False,16,0,0,0,0,11,0,956149,1,3,1,19.0,1,110,22976,22866,44,False,1,0,1,0.0681161284446716,90,Nottingham Forest,Newcastle United,1,3,26704,2024,687329,0.032528568059206,0,1,0,0.0681161284446716,0.0681161284446716,0.0,3.0,3.0,11.0,2.7,DEF,1.0,0.07,0.13,0.06,3.81,3.0,0.0,4.1,30.8,2.0,8.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,8.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.94,0.94,8.2,3019611.0,2.0,0.1,0.23,0.13,5.39,4.0,0.0,9.5,61.4,12.3,21.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,4.0,18.0,0.0,3.0,0.19,0.08,0.0,1.0,0.0,0.19,1.38,1.38,12.2,5215158.0,1.0,0.38,0.29,0.37
0,2,19,0,0.3,395,0.0,0.0,0.0,1.76,124,1,0,2.5,24.2,2024-11-30,90,False,7,0,0,0,0,13,0,755601,1,1,1,0.0,4,-14336,8664,23000,44,False,0,0,0,0.0,90,Crystal Palace,Newcastle United,1,1,26725,2024,690099,0.0,0,0,0,0.0,0.0,0.0,3.0,3.0,13.0,2.8,DEF,1.0,0.04,0.14,0.1,1.68,1.0,0.0,5.1,21.0,10.9,19.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,7.0,0.0,1.0,0.07,0.03,0.0,1.0,0.0,0.07,0.18,0.11,4.4,1909712.0,1.0,0.11,0.27,0.16,4.44,4.0,0.0,8.7,46.6,12.8,27.0,360.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,4.0,9.0,0.0,2.0,0.13,0.03,0.0,1.0,0.0,0.13,1.01,0.94,10.9,3975760.0,,,,
0,0,4,0,0.6,395,0.01,0.01,0.0,1.99,139,3,0,2.0,19.8,2024-12-04,90,False,12,0,0,0,0,14,0,738435,1,3,3,0.0,1,-17569,6764,24333,44,True,0,0,0,0.0,90,Newcastle United,Liverpool,3,3,26740,2024,691420,0.0,0,0,0,0.0,0.4226270616054535,0.4226270616054535,5.0,4.0,14.0,0.5,DEF,0.0,0.04,0.14,0.1,2.39,2.0,0.0,7.1,40.0,11.1,19.0,180.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,0.0,1.0,0.07,0.03,0.0,1.0,0.0,0.07,0.07,0.0,5.5,1711750.0,1.0,0.11,0.27,0.16,5.08,4.0,0.0,9.2,53.8,12.3,25.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,12.0,0.0,2.0,0.13,0.03,0.0,1.0,0.0,0.13,0.18,0.11,10.0,3670503.0,,,,
0,0,1,0,0.8,395,0.0,0.0,0.0,1.23,142,4,0,1.9,18.6,2024-12-07,90,False,4,0,0,0,0,15,0,737616,1,2,4,0.0,0,-1821,13641,15462,44,False,0,0,0,0.0,90,Brentford,Newcastle United,4,2,26743,2024,692235,0.0,0,0,0,0.0,0.1202260479331016,0.1202260479331016,3.0,4.0,15.0,1.2,DEF,0.0,0.01,0.01,0.0,3.75,4.0,0.0,4.5,44.0,0.9,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,3.3,1494036.0,1.0,0.05,0.15,0.1,5.43,5.0,0.0,9.6,65.0,11.8,19.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,6.0,12.0,0.0,1.0,0.07,0.03,0.0,1.0,0.0,0.07,0.6,0.53,7.7,3403748.0,,,,
0,0,26,1,1.3,395,0.01,0.14,0.13,0.19,157,0,0,2.1,10.6,2024-12-14,90,False,11,0,0,0,0,16,0,744288,1,0,4,9.0,6,4549,26597,22048,44,True,0,0,2,0.0772981196641922,90,Newcastle United,Leicester,4,0,26760,2024,693632,0.0,0,0,0,0.0772981196641922,0.2381978332996368,0.2381978332996368,2.0,4.0,16.0,2.2,DEF,0.0,0.01,0.01,0.0,4.98,8.0,0.0,6.4,62.6,1.7,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.54,4.5,2231652.0,0.0,0.05,0.15,0.1,5.61,9.0,0.0,11.0,78.4,12.5,19.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,9.0,6.0,0.0,1.0,0.07,0.03,0.0,1.0,0.0,0.07,0.61,0.54,7.2,3187801.0,,,,
0,0,29,1,0.3,395,0.0,0.0,0.0,0.71,166,0,0,2.4,21.8,2024-12-21,90,False,10,0,0,0,0,17,0,765363,1,4,0,2.0,6,19216,33434,14218,44,False,0,0,0,0.0,90,Ipswich,Newcastle United,0,4,26771,2024,695341,0.0,0,0,0,0.0,0.5186499953269958,0.5186499953269958,3.0,2.0,17.0,2.8,DEF,1.0,0.02,0.15,0.13,3.41,7.0,0.0,6.0,49.0,2.7,9.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,7.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.08,0.78,0.78,3.9,2220339.0,1.0,0.02,0.15,0.13,5.17,8.0,0.0,8.5,73.2,3.0,9.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,12.0,11.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.08,0.78,0.78,6.7,2975940.0,,,,
