assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,4,0,0.5,98,0.0,0.0,0.0,0.67,8,0,0,0.3,2.0,2024-08-18,16,7,0,0,0,0,1,0,4328,0,1,2,0.0,1,0,0,0,50,True,0,0,0,0.0,13,Brentford,Crystal Palace,2,1,26609,2024,666808,0.0,0,0,0,0.0,0.0,0.0,2,3,1,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,10,0,11.6,98,0.02,0.08,0.06,1.99,16,1,0,2.8,7.8,2024-08-25,65,12,0,0,0,0,2,0,4592,1,0,2,9.0,2,-435,122,557,50,False,0,0,2,0.0465568825602531,68,Liverpool,Brentford,2,0,26621,2024,668971,0.0345180444419384,0,1,0,0.0465568825602531,0.0810749232769012,0.0,2,5,2,1.0,MID,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.1,0.67,0.17,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,1442.67
0,0,4,0,0.8,98,0.01,0.01,0.0,0.53,22,1,0,0.4,3.4,2024-08-31,15,17,0,0,0,0,3,0,5592,0,1,3,0.0,1,526,1340,814,50,True,0,0,0,0.0,12,Brentford,Southampton,3,1,26623,2024,671735,0.0,0,0,0,0.0,0.0,0.0,2,3,3,1.8,MID,0.0,0.01,0.03,0.02,0.89,0.33,0.0,1.03,3.27,4.03,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.33,1.0,0.0,0.67,0.02,0.01,0.0,0.33,0.0,0.02,0.03,0.0,0.87,2973.33
0,0,7,0,5.1,98,0.03,0.05,0.02,2.17,37,2,0,3.4,7.6,2024-09-14,90,13,0,0,0,0,4,0,5078,1,1,2,21.0,2,-721,376,1097,50,False,0,0,1,0.0295312516391277,90,Manchester City,Brentford,2,1,26637,2024,673693,0.0,0,0,0,0.0295312516391277,0.0,0.0,2,5,4,0.5,MID,0.0,0.01,0.03,0.02,1.06,0.67,0.0,1.17,4.4,4.3,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,2.33,1.33,0.0,0.67,0.02,0.01,0.0,0.33,0.0,0.02,0.03,0.0,1.47,4837.33
1,0,24,0,17.1,98,0.15,0.17,0.02,3.52,49,3,0,7.0,42.2,2024-09-21,90,18,0,0,0,0,5,0,5188,1,1,3,11.0,5,-62,412,474,50,False,0,0,1,0.0153518551960587,90,Tottenham,Brentford,3,1,26648,2024,675797,0.1068992912769317,1,1,0,0.0153518551960587,0.1222511529922485,0.0,2,4,5,2.5,MID,0.0,0.02,0.05,0.03,1.56,1.33,0.0,2.2,6.27,5.83,10.0,56.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,2.33,1.67,0.0,1.0,0.03,0.01,0.0,0.33,0.0,0.03,0.03,0.0,1.1,5087.33
0,0,8,0,6.2,98,0.08,0.09,0.01,0.99,53,1,0,3.3,13.8,2024-09-28,90,19,0,0,0,0,6,0,8616,1,1,1,13.0,1,2939,4232,1293,50,True,1,0,1,0.0091621102765202,90,Brentford,West Ham,1,1,26656,2024,677871,0.0,0,0,0,0.0091621102765202,0.0,0.0,2,3,6,2.7,MID,0.0,0.06,0.08,0.01,2.07,2.0,0.0,3.6,17.73,7.67,10.67,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.0,2.67,2.67,0.0,0.67,0.01,0.04,0.33,0.33,0.0,0.01,0.04,0.0,1.6,5286.0
1,0,18,0,32.1,98,0.39,0.64,0.25,1.05,63,3,0,10.7,24.2,2024-10-05,90,20,0,0,0,0,7,0,8285,1,3,5,51.0,5,-397,1338,1735,50,True,0,0,1,0.3525225520133972,90,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679554,0.2628502249717712,0,2,0,0.3525225520133972,0.6153727769851685,0.0,2,3,7,3.2,MID,0.0,0.09,0.1,0.02,2.23,2.0,0.0,4.57,21.2,9.47,15.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,2.67,0.0,1.0,0.02,0.04,0.33,0.33,0.0,0.02,0.04,0.0,1.9,6294.0
0,0,5,0,2.2,98,0.01,0.07,0.06,0.97,75,2,0,0.7,1.0,2024-10-19,65,14,0,0,0,0,8,0,8788,1,1,2,4.0,2,222,1403,1181,50,False,0,0,1,0.0516006648540496,73,Manchester United,Brentford,2,1,26675,2024,681312,0.0,0,0,0,0.0516006648540496,0.0223867427557706,0.0223867427557706,2,3,8,2.7,MID,0.0,0.21,0.3,0.09,1.85,2.33,0.0,7.0,26.73,18.47,25.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,3.0,3.67,0.0,1.0,0.13,0.12,0.33,1.0,0.0,0.13,0.25,0.0,2.8,7363.0
1,0,23,0,16.1,98,0.5,0.85,0.35,1.14,83,2,0,4.5,11.8,2024-10-26,80,10,0,0,0,0,9,0,9163,1,3,4,17.0,5,240,993,753,50,True,0,0,2,0.1702556163072586,89,Brentford,Ipswich,4,3,26685,2024,683000,0.6494210958480835,0,1,0,0.1702556163072586,1.1472676992416382,0.3275909423828125,2,3,9,4.0,MID,0.0,0.16,0.27,0.11,1.0,2.0,0.0,4.9,13.0,13.5,22.67,81.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.67,2.67,2.67,0.0,1.0,0.14,0.09,0.0,0.67,0.0,0.14,0.21,0.01,2.87,8563.0
0,0,6,1,11.0,98,0.03,0.1,0.07,0.75,92,0,0,2.8,9.2,2024-11-04,72,9,0,0,0,0,10,0,12482,1,1,2,8.0,3,2910,4011,1101,50,False,0,0,1,0.0564782842993736,75,Fulham,Brentford,2,1,26693,2024,686130,0.0665924102067947,0,1,0,0.0564782842993736,0.1230706945061683,0.0,2,3,10,3.3,MID,0.0,0.3,0.52,0.22,1.05,2.33,0.0,5.3,12.33,16.8,24.0,78.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,3.67,4.0,0.0,1.33,0.19,0.3,0.0,1.0,0.0,0.19,0.6,0.12,3.3,8745.33
