assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,5,0,0.0,201,0.0,0.0,0.0,1.59,8,2,0,2.6,26.4,2024-08-18,90,4,0,0,0,0,1,3,1563145,1,1,2,0.0,2,0,0,0,45,False,0,0,0,0.0,90,Brentford,Crystal Palace,2,1,26609,2024,666809,0.0,0,0,0,0.0,0.0,0.0,2,3,1,2.2,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.41,0.29,0.35
0,0,1,0,0.0,201,0.0,0.0,0.0,1.39,14,2,0,1.1,11.4,2024-08-24,90,19,0,0,0,0,2,1,1652313,1,2,0,0.0,1,8957,58251,49294,45,True,0,0,0,0.0,90,Crystal Palace,West Ham,0,2,26613,2024,667915,0.0,0,0,0,0.0,0.0,0.0,2,2,2,1.5,GK,0.0,0.0,0.0,0.0,1.59,2.0,0.0,2.6,26.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1563145.0,0.0,0.0,0.0,0.0,1.59,2.0,0.0,2.6,26.4,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1563145.0,1.0,0.45,0.29,0.3
0,0,18,0,0.0,201,0.0,0.0,0.0,2.27,23,1,0,4.3,42.6,2024-09-01,90,6,0,0,0,0,3,6,1472632,1,1,1,0.0,4,-187964,29283,217247,45,False,0,0,0,0.0,90,Chelsea,Crystal Palace,1,1,26630,2024,672441,0.0,0,0,0,0.0,0.0,0.0,2,4,3,2.3,GK,0.0,0.0,0.0,0.0,2.98,4.0,0.0,3.7,37.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3215458.0,0.0,0.0,0.0,0.0,2.98,4.0,0.0,3.7,37.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3215458.0,4.0,0.61,0.23,0.2
0,0,5,0,0.0,201,0.0,0.0,0.0,1.23,34,2,0,2.2,21.6,2024-09-14,90,11,0,0,0,0,4,2,1479751,1,2,2,0.0,1,-22164,152595,174759,45,True,0,0,0,0.0,90,Crystal Palace,Leicester,2,2,26636,2024,673703,0.0,0,0,0,0.0,0.4832994639873504,0.4832994639873504,2,2,4,2.5,GK,0.0,0.0,0.0,0.0,5.25,5.0,0.0,8.0,80.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4688090.0,0.0,0.0,0.0,0.0,5.25,5.0,0.0,8.0,80.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4688090.0,1.0,0.61,0.25,0.18
0,2,32,1,0.0,201,0.0,0.0,0.0,1.7,43,0,0,5.2,52.2,2024-09-21,90,14,0,0,0,0,5,7,1372393,1,0,0,0.0,9,-104930,12221,117151,45,True,1,0,0,0.0,90,Crystal Palace,Manchester United,0,0,26649,2024,675927,0.0,0,0,0,0.0,0.0,0.0,3,2,5,3.8,GK,0.0,0.0,0.0,0.0,4.89,5.0,0.0,7.6,75.6,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,6.3,4604696.0,0.0,0.0,0.0,0.0,6.48,7.0,0.0,10.2,102.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,8.5,6167841.0,7.0,0.35,0.28,0.42
0,0,0,0,0.0,201,0.0,0.01,0.01,0.89,55,2,0,0.8,4.0,2024-09-28,90,8,0,0,0,0,6,0,1235016,1,1,2,4.0,1,-149681,82006,231687,45,False,0,0,1,0.0109276687726378,90,Everton,Crystal Palace,2,1,26654,2024,677819,0.0,0,0,0,0.0109276687726378,0.0129672121256589,0.0129672121256589,2,2,6,3.8,GK,1.0,0.0,0.0,0.0,5.2,3.0,0.0,11.7,116.4,0.0,0.0,270.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,8.6,4324776.0,1.0,0.0,0.0,0.0,8.18,7.0,0.0,15.4,154.2,0.0,0.0,450.0,0.0,0.0,0.0,0.0,1.0,19.0,5.0,6.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,12.3,7540234.0,1.0,0.36,0.29,0.38
0,0,12,0,0.0,201,0.0,0.0,0.0,1.4,66,1,0,1.9,19.4,2024-10-05,90,12,0,0,0,0,7,3,1146512,1,1,0,0.0,3,-88540,26865,115405,45,True,0,0,0,0.0,90,Crystal Palace,Liverpool,0,1,26662,2024,679171,0.0,0,0,0,0.0,0.0,0.0,5,2,7,3.0,GK,1.0,0.0,0.01,0.01,3.82,4.0,0.0,8.2,77.8,0.0,4.0,270.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,3.0,4.0,11.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.5,0.5,10.1,4087160.0,1.0,0.0,0.01,0.01,7.48,7.0,0.0,13.6,131.8,0.0,4.0,450.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,6.0,5.0,16.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.5,0.5,13.9,7212105.0,3.0,0.15,0.23,0.67
0,0,10,0,0.0,201,0.0,0.0,0.0,1.62,77,1,0,3.0,29.8,2024-10-21,90,16,0,0,0,0,8,5,1140329,1,0,1,0.0,3,-14258,39256,53514,45,False,0,0,0,0.0,90,Nottingham Forest,Crystal Palace,1,0,26677,2024,682450,0.0,0,0,0,0.0,0.1090067923069,0.1090067923069,2,2,8,2.3,GK,1.0,0.0,0.01,0.01,3.99,3.0,0.0,7.9,75.6,0.0,4.0,270.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,2.0,13.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.01,10.6,3753921.0,1.0,0.0,0.01,0.01,7.49,6.0,0.0,14.4,139.8,0.0,4.0,450.0,0.0,0.0,0.0,0.0,1.0,18.0,5.0,5.0,5.0,18.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.5,0.5,15.4,6706304.0,3.0,0.42,0.31,0.31
0,1,29,1,0.0,201,0.0,0.0,0.0,0.72,86,0,0,2.2,21.8,2024-10-27,90,18,0,0,0,0,9,3,1088973,1,0,1,0.0,8,-49752,6199,55951,45,True,0,0,0,0.0,90,Crystal Palace,Tottenham,1,0,26689,2024,683478,0.0,0,0,0,0.0,0.0,0.0,4,2,9,4.2,GK,0.0,0.0,0.01,0.01,3.91,4.0,0.0,5.7,53.2,0.0,4.0,270.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,3.0,7.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.12,0.12,9.1,3521857.0,1.0,0.0,0.01,0.01,6.84,6.0,0.0,13.1,127.0,0.0,4.0,450.0,0.0,0.0,0.0,0.0,1.0,17.0,5.0,4.0,5.0,17.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.61,0.61,15.4,6374001.0,7.0,0.25,0.25,0.55
0,0,9,0,0.0,201,0.0,0.0,0.0,1.53,100,2,0,2.7,26.8,2024-11-02,90,20,0,0,0,0,10,4,1132023,1,2,2,0.0,2,34292,59704,25412,44,False,0,0,0,0.0,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685248,0.0,0,0,0,0.0,0.0,0.0,2,2,10,4.3,GK,1.0,0.0,0.0,0.0,3.74,2.0,0.0,7.1,71.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,9.5,3375814.0,2.0,0.0,0.01,0.01,6.33,4.0,0.0,13.1,127.2,0.0,4.0,450.0,0.0,0.0,0.0,0.0,1.0,18.0,5.0,2.0,4.0,24.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.01,0.12,0.12,17.1,5983223.0,2.0,0.4,0.29,0.36
