assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,16,1,36.7,9,0.19,0.27,0.08,0.47,2,0,0,7.5,13.6,2024-08-17,90,20,0,0,0,0,1,0,253825,1,0,2,25.0,3,0,0,0,70,True,0,0,1,0.0877251550555229,90,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666305,0.4983030557632446,0,3,0,0.0877251550555229,0.5860282182693481,0.0366694182157516,2,5,1,3.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.85,0.14,0.06
0,0,9,1,26.3,9,0.41,0.41,0.0,1.12,11,0,0,4.3,6.4,2024-08-24,64,2,0,0,0,0,2,0,275265,1,2,0,10.0,3,-12758,21172,33930,70,False,0,0,0,0.0,71,Aston Villa,Arsenal,0,2,26618,2024,668285,0.6292330026626587,0,2,0,0.0,0.6292330026626587,0.614169716835022,5,4,2,4.0,MID,1.0,0.19,0.27,0.08,0.47,0.0,0.0,7.5,13.6,36.7,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.09,0.5,0.0,3.0,0.0,0.09,0.59,0.04,3.5,253825.0,1.0,0.19,0.27,0.08,0.47,0.0,0.0,7.5,13.6,36.7,25.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.09,0.5,0.0,3.0,0.0,0.09,0.59,0.04,3.5,253825.0,3.0,0.23,0.26,0.56
0,0,2,0,0.5,9,0.0,0.0,0.0,0.65,21,0,0,0.0,0.0,2024-08-31,16,5,0,0,0,0,3,0,249418,0,1,1,0.0,1,-35321,21818,57139,70,True,0,0,0,0.0,12,Arsenal,Brighton,1,1,26622,2024,671519,0.0,0,0,0,0.0,0.4892998933792114,0.4892998933792114,2,5,3,3.3,MID,2.0,0.6,0.68,0.08,1.59,0.0,0.0,11.8,20.0,63.0,35.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,0.09,1.13,0.0,5.0,0.0,0.09,1.22,0.65,7.5,529090.0,2.0,0.6,0.68,0.08,1.59,0.0,0.0,11.8,20.0,63.0,35.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,0.0,1.0,0.09,1.13,0.0,5.0,0.0,0.09,1.22,0.65,7.5,529090.0,1.0,0.75,0.18,0.12
0,0,18,1,25.6,9,0.14,0.31,0.17,0.61,39,0,0,7.9,22.8,2024-09-15,79,18,0,0,0,0,4,0,200769,1,1,0,31.0,3,-54816,8634,63450,69,False,0,0,1,0.2482600510120391,83,Tottenham,Arsenal,0,1,26640,2024,674323,0.2029034793376922,0,2,0,0.2482600510120391,0.4511635303497314,0.0,5,4,4,3.5,MID,2.0,0.6,0.68,0.08,2.24,0.0,0.0,11.8,20.0,63.5,35.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,0.0,1.0,0.09,1.13,0.0,5.0,0.0,0.09,1.7,1.14,10.8,778508.0,2.0,0.6,0.68,0.08,2.24,0.0,0.0,11.8,20.0,63.5,35.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,0.0,1.0,0.09,1.13,0.0,5.0,0.0,0.09,1.7,1.14,10.8,778508.0,3.0,0.33,0.28,0.43
1,0,18,0,25.0,9,0.06,0.06,0.0,1.48,47,1,0,5.4,25.2,2024-09-22,86,13,0,0,0,0,5,0,190107,1,2,2,4.0,5,-14687,6790,21477,69,False,0,0,0,0.0,90,Manchester City,Arsenal,2,2,26651,2024,676607,0.114006869494915,1,2,0,0.0,0.114006869494915,0.0956112593412399,5,5,5,3.0,MID,2.0,0.55,0.72,0.17,2.38,0.0,0.0,12.2,29.2,52.4,41.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,7.0,0.0,1.0,0.25,0.83,0.0,4.0,0.0,0.25,1.57,1.1,10.8,725452.0,3.0,0.74,0.99,0.25,2.85,0.0,0.0,19.7,42.8,89.1,66.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,10.0,0.0,2.0,0.34,1.33,0.0,7.0,0.0,0.34,2.16,1.14,14.3,979277.0,5.0,0.54,0.29,0.22
1,3,39,0,28.2,9,0.55,0.94,0.39,0.32,51,2,1,14.0,52.0,2024-09-28,73,11,0,0,0,0,6,0,258966,1,2,4,60.0,13,63186,84010,20824,69,True,0,1,5,0.8475720286369324,77,Arsenal,Leicester,4,2,26655,2024,677841,0.5173447132110596,1,2,1,0.8475720286369324,1.3052102327346802,0.0,2,5,6,8.5,MID,1.0,0.2,0.37,0.17,2.74,1.0,0.0,13.3,48.0,51.1,35.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.0,9.0,0.0,1.0,0.25,0.32,1.0,4.0,0.0,0.25,1.05,0.58,9.8,640294.0,3.0,0.8,1.05,0.25,4.33,1.0,0.0,25.1,68.0,114.1,70.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,15.0,0.0,2.0,0.34,1.44,1.0,9.0,0.0,0.34,2.27,1.24,17.3,1169384.0,10.0,0.83,0.14,0.07
0,0,27,0,4.3,9,0.04,0.45,0.41,0.33,61,0,1,7.7,35.8,2024-10-05,30,17,0,0,0,0,7,0,457536,0,1,3,37.0,6,182858,205106,22248,70,True,0,1,1,0.5892680883407593,27,Arsenal,Southampton,3,1,26666,2024,679526,0.0,0,0,1,0.5892680883407593,0.8263422846794128,0.2370741814374923,2,5,7,8.3,MID,1.0,0.75,1.31,0.56,2.41,3.0,1.0,27.3,100.0,78.8,95.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,21.0,1.0,6.0,1.1,0.83,2.0,6.0,1.0,1.1,1.87,0.1,15.0,649842.0,2.0,1.16,1.72,0.56,4.18,3.0,1.0,31.6,106.4,105.6,105.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,7.0,25.0,1.0,6.0,1.1,1.46,2.0,8.0,1.0,1.1,2.99,1.2,22.3,1174525.0,6.0,0.88,0.12,0.05
0,0,-5,0,2.7,9,0.01,0.43,0.42,1.03,71,2,0,2.6,2.0,2024-10-19,26,3,0,0,0,0,8,0,457823,0,0,2,21.0,1,-3384,74381,77765,70,False,0,0,2,0.5972172617912292,22,Bournemouth,Arsenal,2,0,26680,2024,681591,0.0,0,0,0,0.5972172617912292,0.5972172617912292,0.0,5,3,8,5.8,MID,0.0,0.65,1.45,0.8,2.13,3.0,2.0,27.1,113.0,57.5,101.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,9.0,24.0,2.0,6.0,1.44,0.63,2.0,4.0,2.0,1.44,2.25,0.33,19.8,906609.0,1.0,0.79,1.76,0.97,3.39,3.0,2.0,35.0,135.8,83.6,132.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,28.0,2.0,7.0,1.69,0.83,2.0,6.0,2.0,1.69,3.19,0.82,26.6,1356796.0,1.0,0.2,0.25,0.6
0,0,9,0,16.8,9,0.39,0.45,0.06,0.85,81,2,0,3.9,6.8,2024-10-27,84,12,0,0,0,0,9,0,422426,1,2,2,15.0,2,-36855,35240,72095,70,True,0,0,1,0.037305898964405,89,Arsenal,Liverpool,2,2,26691,2024,683703,0.1119730025529861,0,1,0,0.037305898964405,0.199723407626152,0.0504445061087608,5,5,9,3.0,MID,0.0,0.6,1.82,1.22,1.68,4.0,2.0,24.3,89.8,35.2,118.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,20.0,2.0,8.0,2.03,0.52,1.0,2.0,2.0,2.03,2.73,0.24,22.6,1174325.0,1.0,0.8,2.19,1.39,3.77,5.0,2.0,37.6,137.8,85.8,153.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,28.0,2.0,9.0,2.28,0.83,2.0,6.0,2.0,2.28,3.29,0.33,29.1,1565201.0,2.0,0.41,0.29,0.34
0,0,2,0,2.3,9,0.06,0.06,0.0,0.44,96,1,0,1.6,3.6,2024-11-02,60,15,0,0,0,0,10,0,419765,1,0,1,10.0,2,-7740,46051,53791,70,False,0,0,0,0.0,64,Newcastle United,Arsenal,1,0,26694,2024,684674,0.0,0,0,0,0.0,0.0588595233857631,0.0588595233857631,5,4,10,2.7,MID,0.0,0.44,1.33,0.89,2.21,4.0,1.0,14.2,44.6,23.8,73.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,9.0,1.0,4.0,1.22,0.11,0.0,1.0,1.0,1.22,1.62,0.29,17.1,1337785.0,0.0,1.05,2.33,1.28,4.01,7.0,2.0,33.6,121.8,77.0,137.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,13.0,27.0,2.0,9.0,2.07,0.74,2.0,5.0,2.0,2.07,3.04,0.38,28.6,1786858.0,2.0,0.27,0.28,0.5
