assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,15,0,15.9,178,0.12,0.12,0.0,1.75,89,1,0,4.8,25.8,2022-10-01,90,17,0,0,0,0,9,0,9540,1,2,1,6.0,2,374,1024,650,45,False,0,0,0,0.0,90,Southampton,Everton,1,2,18290,2022,552316,0.3872300088405609,0,1,0,0.0,0.9365670084953308,0.5493379831314087,2,2,9,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.47,0.29,0.3
0,0,13,0,1.4,178,0.0,0.12,0.12,1.45,96,2,0,1.3,7.6,2022-10-09,74,14,0,0,0,0,10,0,10628,1,2,1,4.0,1,559,1269,710,45,True,0,0,1,0.1102069988846778,77,Everton,Manchester United,1,2,18297,2022,555232,0.0,0,0,0,0.1102069988846778,0.149617999792099,0.039411399513483,3,2,10,1.0,DEF,0.0,0.04,0.04,0.0,0.58,0.33,0.0,1.6,8.6,5.3,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.67,0.0,0.0,0.0,0.13,0.0,0.33,0.0,0.0,0.31,0.18,0.33,3180.0,1.0,0.29,0.29,0.49
0,0,9,0,0.6,178,0.0,0.03,0.03,1.84,109,1,0,1.7,8.0,2022-10-15,66,18,0,0,0,0,11,0,11476,1,0,2,8.0,2,450,1076,626,45,False,0,0,1,0.017977399751544,69,Tottenham,Everton,2,0,18310,2022,556189,0.0,0,0,0,0.017977399751544,0.0,0.0,2,4,11,0.7,DEF,0.0,0.04,0.08,0.04,1.07,1.0,0.0,2.03,11.13,5.77,3.33,54.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.33,0.67,1.0,0.0,0.33,0.04,0.13,0.0,0.33,0.0,0.04,0.36,0.2,0.67,6722.67,2.0,0.68,0.24,0.14
0,0,15,0,1.4,178,0.01,0.01,0.0,1.46,120,1,0,0.7,6.0,2022-10-19,90,15,0,0,0,0,12,0,12516,1,0,1,0.0,2,520,951,431,45,False,0,0,0,0.0,90,Newcastle United,Everton,1,0,18319,2022,557565,0.0,0,0,0,0.0,0.0,0.0,2,4,12,0.0,DEF,0.0,0.04,0.09,0.05,1.68,1.33,0.0,2.6,13.8,5.97,6.0,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,1.67,0.0,0.67,0.04,0.13,0.0,0.33,0.0,0.04,0.36,0.2,0.9,10548.0,2.0,0.61,0.26,0.19
0,0,24,1,0.7,178,0.0,0.0,0.0,0.95,123,0,0,1.5,14.4,2022-10-22,90,7,0,0,0,0,13,0,13193,1,0,3,0.0,6,664,1256,592,45,True,0,0,0,0.0,90,Everton,Crystal Palace,3,0,18324,2022,558263,0.0,0,0,0,0.0,0.0787167996168136,0.0787167996168136,2,2,13,2.6,DEF,0.0,0.0,0.05,0.05,1.58,1.33,0.0,1.23,7.2,1.13,4.0,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,1.67,0.0,0.67,0.04,0.0,0.0,0.0,0.0,0.04,0.05,0.01,0.57,11540.0,6.0,0.4,0.31,0.34
0,0,19,1,0.7,178,0.01,0.01,0.0,1.48,136,0,0,0.7,6.4,2022-10-29,63,9,0,0,0,0,14,0,14496,1,0,0,0.0,6,873,1779,906,45,False,0,0,0,0.0,65,Fulham,Everton,0,0,18337,2022,560362,0.0,0,0,0,0.0,0.6024749875068665,0.6024749875068665,2,2,14,3.2,DEF,0.33,0.0,0.01,0.01,1.42,0.67,0.0,1.3,9.47,0.9,2.67,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.03,1.1,12395.0,6.0,0.43,0.29,0.33
0,0,10,0,4.8,178,0.13,0.13,0.0,1.54,143,1,0,1.4,7.0,2022-11-05,70,10,0,0,0,0,15,0,15791,1,2,0,2.0,2,897,1632,735,45,True,0,0,0,0.0,73,Everton,Leicester,0,2,18344,2022,562156,0.0,0,0,0,0.0,0.1055079996585846,0.1055079996585846,3,2,15,3.6,DEF,0.67,0.01,0.01,0.0,1.3,0.33,0.0,0.97,8.93,0.93,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.33,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.23,1.93,13401.67,2.0,0.43,0.3,0.33
0,0,16,0,4.4,178,0.05,0.08,0.03,1.14,151,1,0,3.6,9.4,2022-11-12,61,3,0,0,0,0,16,0,16710,0,0,3,22.0,2,655,1583,928,45,False,0,0,1,0.0388297997415065,62,Bournemouth,Everton,3,0,18352,2022,564590,0.0,0,0,0,0.0388297997415065,0.404801994562149,0.3659720122814178,2,2,16,3.8,DEF,0.67,0.05,0.05,0.0,1.32,0.33,0.0,1.2,9.27,2.07,0.67,74.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,3.13,14493.33,2.0,0.36,0.32,0.38
0,0,6,0,4.1,178,0.03,0.03,0.0,1.21,175,0,0,1.7,12.4,2022-12-31,20,13,0,0,0,0,18,0,16426,0,1,1,0.0,1,-1318,223,1541,45,False,0,0,0,0.0,17,Manchester City,Everton,1,1,18376,2022,566468,0.0,0,0,0,0.0,0.0,0.0,2,5,18,-0.5,DEF,0.0,0.06,0.07,0.01,0.89,0.67,0.0,1.67,5.47,3.07,8.0,43.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,1.33,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.17,0.16,2.47,10833.67,1.0,0.9,0.12,0.04
0,0,6,0,0.2,178,0.0,0.0,0.0,0.33,186,0,0,0.5,4.8,2023-01-03,27,5,0,0,0,0,19,0,16309,0,4,1,0.0,1,-235,366,601,45,True,0,0,0,0.0,25,Everton,Brighton,1,4,18387,2022,567055,0.0,0,0,0,0.0,0.0,0.0,3,2,19,0.7,DEF,0.0,0.03,0.04,0.01,0.78,0.33,0.0,1.77,7.27,2.83,7.33,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.13,0.12,1.1,11045.33,1.0,0.29,0.29,0.48
