assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
1,0,18,0,23.4,60,0.1,0.33,0.23,3.44,6,5,0,8.5,32.2,2023-08-12,90,15,0,0,0,0,1,0,2116959,1,1,5,29.0,5,0,0,0,80,False,0,0,2,0.365252822637558,90,Newcastle United,Aston Villa,5,1,22281,2023,603931,0.1003796756267547,1,2,0,0.365252822637558,0.5727638602256775,0.1071313694119453,3,4,1,2.1,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6,0.29,0.24
1,0,11,1,32.4,60,0.05,0.2,0.15,0.64,11,0,0,5.2,7.2,2023-08-20,73,9,0,0,0,0,2,0,2282862,1,0,4,12.0,5,7626,147192,139566,80,True,0,0,1,0.4207921028137207,83,Aston Villa,Everton,4,0,22292,2023,605748,0.1324059069156646,0,3,0,0.4207921028137207,0.6950739622116089,0.1418759524822235,2,4,2,5.0,FWD,0.0,0.03,0.11,0.08,1.15,1.67,0.0,2.83,10.73,7.8,9.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,1.67,1.67,0.0,0.67,0.12,0.03,0.33,0.67,0.0,0.12,0.19,0.04,0.7,705653.0,5.0,0.62,0.29,0.21
1,0,8,0,24.8,60,0.01,0.79,0.78,0.39,25,1,0,11.1,20.8,2023-08-27,85,6,0,0,0,0,3,0,2286440,1,3,1,65.0,5,-49457,158524,207981,80,False,0,0,5,1.131255865097046,89,Burnley,Aston Villa,1,3,22302,2023,607463,0.9017562866210938,1,2,0,1.131255865097046,2.4567253589630127,0.5676220059394836,3,2,3,5.5,FWD,0.33,0.05,0.18,0.13,1.36,1.67,0.0,4.57,13.13,18.6,13.67,54.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,3.0,3.33,0.0,1.0,0.26,0.08,0.33,1.67,0.0,0.26,0.42,0.08,2.37,1466607.0,5.0,0.31,0.31,0.5
0,0,2,0,11.8,60,0.02,0.22,0.2,2.35,37,3,0,2.1,0.0,2023-09-03,72,11,0,0,0,0,4,0,2177877,1,0,3,10.0,2,-127619,85482,213101,80,False,0,0,2,0.1703733205795288,77,Liverpool,Aston Villa,3,0,21933,2023,609391,0.0776059105992317,0,1,0,0.1703733205795288,0.2931594252586365,0.1272745132446289,3,5,4,3.7,FWD,0.33,0.05,0.44,0.39,1.49,2.0,0.0,8.27,20.07,26.87,35.33,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,3.33,5.0,0.0,2.67,0.64,0.38,0.67,2.33,0.0,0.64,1.24,0.27,4.2,2228753.67,2.0,0.67,0.24,0.22
1,0,9,0,13.4,60,0.04,0.65,0.61,1.17,41,1,0,6.0,0.8,2023-09-16,90,8,0,0,0,0,5,0,2009637,1,1,3,46.0,5,-204656,72099,276755,80,True,0,0,4,0.3245986700057983,90,Aston Villa,Crystal Palace,3,1,21938,2023,610472,0.0497714951634407,0,1,0,0.3245986700057983,0.5074809193611145,0.1331107467412948,2,4,5,4.0,FWD,0.33,0.03,0.4,0.38,1.13,1.33,0.0,6.13,9.33,23.0,29.0,76.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.67,4.0,0.0,2.67,0.57,0.37,0.33,2.0,0.0,0.57,1.15,0.28,4.73,2249059.67,5.0,0.56,0.32,0.25
0,3,37,1,15.1,60,0.14,0.34,0.2,1.16,55,0,1,7.9,34.2,2023-09-24,90,7,0,0,0,0,6,0,1719580,1,1,0,30.0,9,-298097,30794,328891,79,False,0,1,2,0.1780399829149246,90,Chelsea,Aston Villa,0,1,21947,2023,612759,0.3124411106109619,0,1,1,0.1780399829149246,0.5144497156143188,0.0239686090499162,3,3,6,5.2,FWD,0.0,0.02,0.55,0.53,1.3,1.67,0.0,6.4,7.2,16.67,40.33,82.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,4.0,0.0,3.67,0.54,0.34,0.33,1.33,0.0,0.54,1.09,0.28,4.4,2157984.67,6.0,0.57,0.29,0.27
2,3,102,0,53.1,60,0.17,0.98,0.81,1.71,61,1,3,27.4,130.0,2023-09-30,90,5,0,0,0,0,7,0,1810773,1,1,6,91.0,23,70975,165220,94245,79,True,0,3,6,1.160372614860535,90,Aston Villa,Brighton,6,1,21955,2023,614298,0.4256710410118103,1,5,3,1.160372614860535,1.5860437154769895,0.1300164610147476,2,4,7,12.3,FWD,0.33,0.07,0.4,0.34,1.56,1.33,0.33,5.33,11.67,13.43,28.67,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,5.33,0.33,2.67,0.22,0.15,0.0,1.0,0.33,0.22,0.44,0.09,4.3,1969031.33,20.0,0.4,0.26,0.41
1,0,16,0,10.6,60,0.22,0.53,0.31,1.19,80,1,0,6.4,16.2,2023-10-08,90,20,0,0,0,0,8,0,2987250,1,1,1,37.0,5,1068831,1120684,51853,81,False,0,0,3,0.2326953709125518,90,Wolverhampton Wanderers,Aston Villa,1,1,21974,2023,617001,0.3998486697673797,1,1,0,0.2326953709125518,0.2326953709125518,0.0,3,2,8,12.3,FWD,0.33,0.12,0.66,0.54,1.35,0.67,1.33,13.77,55.0,27.2,55.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,12.33,1.33,4.0,0.55,0.26,0.33,2.33,1.33,0.55,0.87,0.1,7.17,1846663.33,5.0,0.3,0.28,0.48
1,2,36,0,14.7,60,0.04,0.64,0.6,1.15,81,1,1,12.6,58.6,2023-10-22,90,19,0,0,0,0,9,0,3362516,1,1,4,53.0,11,405748,457204,51456,82,True,0,1,4,0.8829790949821472,90,Aston Villa,West Ham,4,1,21976,2023,618975,0.0523354597389698,1,1,1,0.8829790949821472,0.9353145956993104,0.0523354597389698,2,4,9,13.0,FWD,0.33,0.18,0.62,0.44,1.35,0.67,1.33,13.9,60.13,26.27,52.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.33,12.33,1.33,3.67,0.52,0.38,0.67,2.33,1.33,0.52,0.78,0.05,9.93,2172534.33,9.0,0.54,0.26,0.27
0,0,7,0,21.5,60,0.61,1.4,0.79,0.48,92,1,0,9.0,12.2,2023-10-29,90,12,0,0,0,0,10,0,4255692,1,1,3,56.0,2,852615,872806,20191,83,True,0,0,2,1.1947060823440552,90,Aston Villa,Luton,3,1,21987,2023,620450,0.6837684512138367,0,2,0,1.1947060823440552,1.878474473953247,0.0,2,4,10,6.5,FWD,0.0,0.14,0.72,0.57,1.35,1.0,1.33,15.47,68.27,26.13,60.33,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.67,13.0,1.33,4.33,0.76,0.29,1.0,2.33,1.33,0.76,0.92,0.06,12.53,2720179.67,2.0,0.8,0.17,0.1
