assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,whh,whd,wha
0,0,4,0,1.9,513,0.01,0.13,0.12,0.3,8,0,0,3.0,10.8,2023-08-13,15,4,0,0,0,0,1,0,77418,0,2,2,17.0,1,0,0,0,45,False,0,0,1,0.1389056295156479,4,Brentford,Tottenham,2,2,22282,2023,604212,0.0,0,0,0,0.1389056295156479,0.1389056295156479,0.1389056295156479,3,2,1,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.29,0.43
0,2,36,1,14.6,513,0.03,0.7,0.67,1.64,18,0,1,12.4,39.2,2023-08-19,75,14,0,0,0,0,2,0,87103,1,0,2,70.0,10,-3487,6746,10233,45,True,0,1,5,0.9928526282310486,79,Tottenham,Manchester United,2,0,22290,2023,605250,0.0441883690655231,0,1,1,0.9928526282310486,1.3739200830459597,0.4951184689998626,3,4,2,5.0,MID,0.0,0.01,0.13,0.12,0.3,0.0,0.0,3.0,10.8,1.9,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.14,0.14,0.14,1.0,77418.0,8.0,0.38,0.29,0.47
1,0,15,0,25.3,513,0.41,0.48,0.07,0.51,22,0,0,6.9,26.2,2023-08-26,58,3,0,0,0,0,3,0,218002,1,2,0,17.0,4,107850,128504,20654,45,False,0,0,1,0.0990522801876068,64,Bournemouth,Tottenham,0,2,22296,2023,606663,0.5030801892280579,1,2,0,0.0990522801876068,0.7099776268005371,0.5574133992195129,3,2,3,5.0,MID,1.0,0.04,0.83,0.79,1.94,0.0,1.0,15.4,50.0,16.5,87.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,11.0,1.0,6.0,1.13,0.04,0.0,1.0,1.0,1.13,1.51,0.63,6.0,164521.0,4.0,0.29,0.29,0.55
0,0,8,0,12.3,513,0.04,0.46,0.42,0.73,34,1,0,5.1,8.2,2023-09-02,67,6,0,0,0,0,4,0,305055,1,5,2,30.0,1,79802,106576,26774,45,False,1,0,3,0.6672075390815735,73,Burnley,Tottenham,2,5,21929,2023,608696,0.0297924932092428,0,1,0,0.6672075390815735,1.610421061515808,0.9755849838256836,3,2,4,4.5,MID,1.0,0.45,1.31,0.86,2.45,0.0,1.0,22.3,76.2,41.8,104.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,15.0,1.0,7.0,1.23,0.55,1.0,3.0,1.0,1.23,2.22,1.19,11.0,382523.0,1.0,0.29,0.29,0.54
0,0,11,0,32.3,513,0.05,0.31,0.26,0.57,48,1,0,7.4,14.0,2023-09-16,79,17,0,0,0,0,5,0,336190,1,1,2,28.0,2,25300,70026,44726,46,True,0,0,3,0.3601168990135193,83,Tottenham,Sheffield United,2,1,21936,2023,611526,0.0562002062797546,0,2,0,0.3601168990135193,0.98367041349411,0.5673533082008362,2,4,5,2.8,MID,1.0,0.48,1.64,1.16,2.88,1.0,1.0,24.4,73.6,52.2,117.0,200.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,4.0,15.0,1.0,9.0,1.76,0.58,1.0,4.0,1.0,1.76,3.69,2.03,14.5,610160.0,2.0,0.82,0.2,0.11
0,0,4,0,3.8,513,0.01,0.11,0.1,2.08,51,2,0,1.9,10.2,2023-09-24,90,1,0,0,0,0,6,0,339883,1,2,2,5.0,1,1996,34055,32059,46,False,1,0,2,0.044273056089878,90,Arsenal,Tottenham,2,2,21952,2023,612786,0.0,0,0,0,0.044273056089878,0.7188750505447388,0.6887538433074951,3,5,6,1.5,MID,0.0,0.5,1.25,0.75,1.81,2.0,0.0,19.4,48.4,69.9,75.0,204.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,4.0,7.0,0.0,7.0,1.13,0.59,1.0,5.0,0.0,1.13,3.3,2.1,12.3,859247.0,1.0,0.61,0.26,0.26
0,0,16,0,8.5,513,0.03,0.1,0.07,1.34,68,1,0,3.3,16.0,2023-09-30,82,11,0,0,0,0,7,0,330599,1,1,2,8.0,2,-10033,28028,38061,46,True,0,0,2,0.0352451838552951,90,Tottenham,Liverpool,2,1,21962,2023,614967,0.0,0,0,0,0.0352451838552951,0.2405584752559662,0.2053132951259613,4,4,7,1.2,MID,0.0,0.1,0.88,0.78,3.38,4.0,0.0,14.4,32.4,48.4,63.0,236.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,6.0,4.0,0.0,8.0,1.07,0.09,0.0,3.0,0.0,1.07,3.31,2.23,8.8,981128.0,2.0,0.35,0.25,0.47
0,0,23,1,40.3,513,0.1,0.1,0.0,0.82,77,0,0,6.3,20.4,2023-10-07,90,12,0,0,0,0,8,0,338523,1,1,0,2.0,3,6315,45750,39435,46,False,0,0,0,0.0,90,Luton,Tottenham,0,1,21971,2023,616138,0.1271330565214157,0,3,0,0.0,0.8502485752105713,0.7385168075561523,3,2,8,2.5,MID,0.0,0.09,0.52,0.43,3.99,4.0,0.0,12.6,40.2,44.6,41.0,251.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,6.0,5.0,0.0,7.0,0.44,0.06,0.0,2.0,0.0,0.44,1.94,1.46,5.5,1006672.0,3.0,0.15,0.22,0.69
0,0,12,1,14.3,513,0.01,0.01,0.0,0.17,90,0,0,2.0,3.2,2023-10-23,61,10,0,0,0,0,9,0,343615,1,0,2,2.0,3,2113,29640,27527,46,True,0,0,0,0.0,64,Tottenham,Fulham,2,0,21984,2023,619281,0.099713809788227,0,1,0,0.0,0.3429629802703857,0.243249163031578,2,4,9,2.7,MID,1.0,0.14,0.31,0.17,4.24,3.0,0.0,11.5,46.6,52.6,15.0,262.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,6.0,0.0,4.0,0.08,0.13,0.0,3.0,0.0,0.08,1.81,1.63,5.2,1009005.0,3.0,0.67,0.22,0.17
0,0,14,0,8.1,513,0.04,0.04,0.0,0.64,96,1,0,2.6,14.0,2023-10-27,90,8,0,0,0,0,10,0,340114,1,2,1,4.0,2,-4025,31548,35573,46,False,0,0,0,0.0,90,Crystal Palace,Tottenham,1,2,21990,2023,619485,0.0,0,0,0,0.0,0.1614948064088821,0.1614948064088821,3,2,10,2.7,MID,2.0,0.14,0.21,0.07,2.33,1.0,0.0,11.6,39.6,63.1,12.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,8.0,0.0,2.0,0.04,0.23,0.0,4.0,0.0,0.04,1.43,1.19,6.4,1012737.0,2.0,0.22,0.27,0.58
