assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,0,7,0,34.4,249,0.1,0.66,0.56,1.5,5,1,0,6.8,8.8,2023-08-12,90,10,0,0,0,0,1,0,18521,1,1,0,25.0,2,0,0,0,55,True,0,0,2,0.4825881421566009,90,Everton,Fulham,0,1,22279,2023,603797,0.774097204208374,0,3,0,0.4825881421566009,1.2317713499069214,0.0,2,2,1,2.1,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.48,0.31,0.33
0,0,2,0,15.0,249,0.03,0.12,0.09,3.11,11,4,0,2.4,0.6,2023-08-20,90,2,0,0,0,0,2,0,21324,1,0,4,8.0,2,-952,1981,2933,55,False,0,0,1,0.1042389571666717,90,Aston Villa,Everton,4,0,22292,2023,605762,0.0328276865184307,0,1,0,0.1042389571666717,0.1370666474103927,0.0,2,4,2,2.0,MID,0.0,0.03,0.22,0.19,0.5,0.33,0.0,2.27,2.93,11.47,8.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.67,0.16,0.26,0.0,1.0,0.0,0.16,0.41,0.0,0.7,6173.67,2.0,0.62,0.29,0.21
0,0,10,0,14.4,249,0.1,0.31,0.21,1.16,27,1,0,8.0,20.6,2023-08-26,90,20,0,0,0,0,3,0,20102,1,1,0,45.0,2,-2223,1399,3622,55,True,0,0,1,0.3802878558635711,90,Everton,Wolverhampton Wanderers,0,1,22299,2023,606870,0.0857687518000602,0,1,0,0.3802878558635711,0.5171668529510498,0.0511102527379989,2,2,3,2.0,MID,0.0,0.04,0.26,0.22,1.54,1.67,0.0,3.07,3.13,16.47,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.33,1.33,0.0,1.0,0.2,0.27,0.0,1.33,0.0,0.2,0.46,0.0,1.37,13281.67,2.0,0.45,0.33,0.33
0,2,25,0,22.3,249,0.03,1.1,1.07,1.24,40,2,1,15.5,45.6,2023-09-02,90,17,0,0,0,0,4,0,21814,1,2,2,87.0,8,458,3828,3370,55,False,1,1,4,1.5657720565795898,90,Sheffield United,Everton,2,2,21926,2023,608358,0.1682865619659423,0,2,1,1.5657720565795898,0.6277039051055908,0.3898004293441772,2,2,4,4.0,MID,0.0,0.08,0.36,0.29,1.92,2.0,0.0,5.73,10.0,21.27,26.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,1.33,2.0,0.0,1.33,0.32,0.3,0.0,1.67,0.0,0.32,0.63,0.02,2.03,19982.33,6.0,0.34,0.32,0.45
0,0,14,0,21.7,249,0.0,0.0,0.0,1.02,43,1,0,3.5,10.8,2023-09-17,79,1,0,0,0,0,5,0,21531,1,1,0,2.0,2,-1757,2540,4297,55,True,0,0,0,0.0,84,Everton,Arsenal,0,1,21941,2023,611277,0.0271877441555261,0,2,0,0.0,0.1208396032452583,0.0936518535017967,5,2,5,3.5,MID,0.0,0.05,0.51,0.46,1.84,2.33,0.33,8.63,22.27,17.23,46.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,2.0,4.0,0.33,2.0,0.68,0.1,0.0,1.33,0.33,0.68,0.43,0.15,2.67,21080.0,2.0,0.17,0.24,0.71
0,0,25,0,19.0,249,0.05,0.17,0.12,1.04,52,1,1,8.0,33.8,2023-09-23,90,4,0,0,0,0,6,0,24242,1,3,1,27.0,7,1890,4159,2269,55,False,0,1,2,0.4742571413516998,90,Brentford,Everton,1,3,21949,2023,612354,0.0602552108466625,0,1,1,0.4742571413516998,0.2204031199216842,0.0584498234093189,2,2,6,4.8,MID,0.0,0.04,0.47,0.43,1.14,1.33,0.33,9.0,25.67,19.47,44.67,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.33,0.67,4.0,0.33,1.67,0.65,0.09,0.0,1.67,0.33,0.65,0.42,0.18,3.17,21149.0,7.0,0.61,0.29,0.23
1,0,19,0,41.3,249,0.2,0.57,0.37,0.89,63,2,0,9.4,13.4,2023-09-30,59,12,0,0,0,0,7,0,94777,1,2,1,39.0,4,62378,71739,9361,55,True,0,0,1,0.551044225692749,66,Everton,Luton,1,2,21956,2023,614578,0.1627755910158157,0,3,0,0.551044225692749,0.2828570306301117,0.2023991793394088,2,2,7,4.8,MID,0.0,0.03,0.42,0.4,1.1,1.33,0.67,9.0,30.07,21.0,38.67,86.33,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,1.0,5.67,0.67,2.0,0.68,0.09,0.0,1.67,0.67,0.68,0.32,0.18,4.1,22529.0,4.0,0.62,0.26,0.17
0,0,29,1,28.2,249,0.22,1.36,1.14,0.72,75,0,1,14.8,45.4,2023-10-07,90,3,0,0,0,0,8,0,99354,1,0,3,74.0,8,6918,24069,17151,55,True,0,1,5,1.3135229349136353,90,Everton,Bournemouth,3,0,21969,2023,616409,0.2183580845594406,0,2,1,1.3135229349136353,1.972717523574829,0.5018707513809204,2,2,8,6.3,MID,0.0,0.08,0.25,0.16,0.98,1.33,0.33,6.97,19.33,27.33,22.67,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.67,4.33,0.33,1.0,0.34,0.08,0.0,2.0,0.33,0.34,0.21,0.12,4.37,46850.0,8.0,0.52,0.27,0.27
0,0,13,0,3.0,249,0.0,0.0,0.0,2.24,85,2,0,2.0,16.6,2023-10-21,90,11,0,0,0,0,9,0,90741,1,0,2,0.0,2,-8458,13465,21923,55,False,0,0,0,0.0,90,Liverpool,Everton,2,0,21979,2023,617773,0.0,0,0,0,0.0,0.0572747178375721,0.0572747178375721,2,5,9,4.2,MID,0.33,0.16,0.7,0.54,0.88,1.0,0.67,10.73,30.87,29.5,46.67,79.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,1.67,6.33,0.67,2.67,0.78,0.15,0.0,2.0,0.67,0.78,0.83,0.25,5.3,72791.0,2.0,0.75,0.18,0.12
0,0,4,1,12.8,249,0.01,0.2,0.19,0.66,99,0,0,3.8,7.0,2023-10-29,90,19,0,0,0,0,10,0,74587,1,1,0,18.0,3,-16282,3320,19602,55,False,0,0,2,0.3365400433540344,90,West Ham,Everton,0,1,21993,2023,620348,0.0170957539230585,0,1,0,0.3365400433540344,0.3568878471851349,0.0683118775486946,2,3,10,4.3,MID,0.33,0.14,0.64,0.5,1.28,1.33,0.33,8.73,25.13,24.17,37.67,79.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,2.0,4.67,0.33,2.0,0.62,0.13,0.0,1.67,0.33,0.62,0.77,0.25,5.1,94957.33,3.0,0.48,0.27,0.31
