assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,pts_bps,WHH,WHD,WHA
0,1,27,1,22.2,225,0.14,1.26,1.12,0.49,7,0,1,16.0,44.4,2023-08-12,90,17,0,0,0,0,1,0,167519,1,1,0,93.0,7,0,0,0,55,False,0,1,7,1.3628578186035156,90,Sheffield United,Crystal Palace,0,1,22280,2023,603841,0.1898957192897796,0,2,1,1.3628578186035156,1.063220739364624,0.1128253266215324,2,2,1,2.4,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.36,0.32,0.43
0,0,0,0,13.1,225,0.06,0.54,0.48,2.0,12,1,0,6.9,7.6,2023-08-21,90,1,0,0,0,0,2,0,190616,1,1,0,48.0,2,3380,20131,16751,55,True,0,0,3,0.4941635131835937,90,Crystal Palace,Arsenal,0,1,22294,2023,606379,0.0173566937446594,0,1,0,0.4941635131835937,0.5515196919441223,0.03999949619174,5,2,2,4.0,FWD,0.33,0.05,0.42,0.37,0.16,0.0,0.33,5.33,14.8,7.4,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,2.33,0.33,2.33,0.45,0.06,0.0,0.67,0.33,0.45,0.35,0.04,0.8,55839.67,2.0,0.18,0.26,0.69
0,0,5,0,1.3,225,0.01,0.1,0.09,0.52,23,1,0,2.1,5.2,2023-08-26,70,4,0,0,0,0,3,0,200240,1,1,1,14.0,2,4274,28334,24060,55,False,0,0,2,0.148298367857933,72,Brentford,Crystal Palace,1,1,22298,2023,606914,0.0,0,0,0,0.148298367857933,0.0847758501768112,0.0,2,2,3,3.7,FWD,0.33,0.07,0.6,0.53,0.83,0.33,0.33,7.63,17.33,11.77,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,3.0,0.33,3.33,0.62,0.07,0.0,1.0,0.33,0.62,0.54,0.05,2.13,119378.33,2.0,0.51,0.31,0.29
0,3,50,0,2.6,225,0.03,0.83,0.8,0.82,36,1,2,15.2,63.4,2023-09-03,89,20,0,0,0,0,4,0,206182,1,2,3,86.0,13,2154,30013,27859,55,True,0,2,7,1.0271316766738892,90,Crystal Palace,Wolverhampton Wanderers,3,2,21932,2023,609347,0.0,0,0,2,1.0271316766738892,1.0448052883148191,0.1992889195680618,2,2,4,6.0,FWD,0.33,0.07,0.63,0.56,1.0,0.67,0.33,8.33,19.07,12.2,51.67,83.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.33,3.67,0.33,4.0,0.67,0.07,0.0,1.0,0.33,0.67,0.57,0.05,3.37,186125.0,10.0,0.54,0.31,0.28
0,2,30,0,27.0,225,0.03,0.34,0.31,1.78,41,1,1,10.6,47.8,2023-09-16,89,2,0,0,0,0,5,0,296952,1,1,3,31.0,8,76763,104675,27912,55,False,0,1,1,0.3049984574317932,90,Aston Villa,Crystal Palace,3,1,21938,2023,610487,0.0602470971643924,0,2,1,0.3049984574317932,0.4188840687274933,0.053638532757759,2,4,5,6.2,FWD,0.0,0.03,0.49,0.46,1.11,1.0,0.67,8.07,25.4,5.67,49.33,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.33,5.67,0.67,4.0,0.56,0.01,0.0,0.33,0.67,0.56,0.56,0.08,4.57,199012.67,6.0,0.56,0.32,0.25
0,0,2,1,2.3,225,0.01,0.01,0.0,0.59,56,0,0,1.0,3.6,2023-09-23,90,10,0,0,0,0,6,0,628899,1,0,0,4.0,2,310588,337866,27278,56,True,0,0,0,0.0,90,Crystal Palace,Fulham,0,0,21948,2023,612130,0.0,0,0,0,0.0,0.0,0.0,2,2,6,6.2,FWD,0.0,0.02,0.42,0.4,1.04,1.0,1.0,9.3,38.8,10.3,43.67,82.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,2.33,7.67,1.0,3.33,0.49,0.02,0.0,0.67,1.0,0.49,0.52,0.08,5.3,234458.0,2.0,0.56,0.31,0.26
0,0,8,1,12.6,225,0.08,0.08,0.0,1.18,74,0,0,2.3,8.0,2023-10-07,90,16,0,0,0,0,8,0,360989,1,0,0,2.0,2,-86802,27517,114319,55,True,0,0,0,0.0,90,Crystal Palace,Nottingham Forest,0,0,21968,2023,616622,0.3338896334171295,0,1,0,0.0,0.7433868646621704,0.7433868646621704,2,2,8,1.3,FWD,0.33,0.01,0.12,0.1,0.79,0.33,0.33,3.87,17.13,9.77,11.67,59.67,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,1.0,3.33,0.33,0.33,0.1,0.02,0.0,0.67,0.33,0.1,0.14,0.02,4.13,308617.0,2.0,0.47,0.31,0.29
0,0,4,0,2.5,225,0.01,0.24,0.23,2.39,87,4,0,2.7,5.0,2023-10-21,90,15,0,0,0,0,9,0,368555,1,0,4,19.0,1,1592,36867,35275,55,False,1,0,3,0.2794062197208404,90,Newcastle United,Crystal Palace,4,0,21981,2023,618179,0.0,0,0,0,0.2794062197208404,0.2135915011167526,0.0,2,4,9,0.5,FWD,0.67,0.03,0.03,0.0,0.59,0.0,0.0,1.1,3.87,4.97,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,1.33,0.0,0.0,0.0,0.11,0.0,0.33,0.0,0.0,0.25,0.25,2.5,329962.67,1.0,0.69,0.22,0.13
0,0,9,0,14.2,225,0.03,0.1,0.07,0.92,96,2,0,4.3,8.2,2023-10-27,78,18,0,0,0,0,10,0,349362,1,2,1,21.0,2,-19334,26946,46280,55,True,0,0,2,0.1084090769290924,81,Crystal Palace,Tottenham,1,2,21990,2023,619473,0.0118415923789143,0,1,0,0.1084090769290924,0.0769704356789588,0.040501020848751,3,2,10,1.7,FWD,0.33,0.03,0.11,0.08,1.19,1.33,0.0,1.67,4.33,5.03,7.0,60.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.0,1.33,1.0,0.0,1.0,0.09,0.11,0.0,0.33,0.0,0.09,0.32,0.25,0.6,243181.33,2.0,0.22,0.27,0.58
0,0,5,1,10.7,225,0.01,0.01,0.0,0.76,102,0,0,2.2,7.0,2023-11-04,85,6,0,0,0,0,11,0,372480,1,2,0,4.0,1,19220,56865,37645,55,False,1,0,0,0.0,88,Burnley,Crystal Palace,0,2,21996,2023,621575,0.0393908135592937,0,1,0,0.0,0.0393908135592937,0.0,2,2,11,1.8,FWD,0.33,0.04,0.14,0.1,1.5,2.0,0.0,3.1,7.07,9.77,14.0,86.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,1.67,1.67,0.0,1.67,0.13,0.12,0.0,0.67,0.0,0.13,0.34,0.26,1.17,359635.33,1.0,0.36,0.33,0.38
