assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,10,0,14.0,203,0.05,0.05,0.0,1.59,8,2,0,3.2,14.2,2024-08-18,83,False,4,0,0,0,0,1,0,4041,1,1,2,4.0,2,0,0,0,50,False,0,0,0,0.0,87,Brentford,Crystal Palace,2,1,26609,2024,666816,0.0172790940850973,0,1,0,0.0,0.1554573327302932,0.1554573327302932,3.0,4.0,1.0,1.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,-3,0,0.8,203,0.01,0.01,0.0,1.87,23,1,0,0.3,0.2,2024-09-01,49,False,6,0,0,0,0,3,0,3726,1,1,1,2.0,0,-889,222,1111,49,False,1,0,0,0.0,53,Chelsea,Crystal Palace,1,1,26630,2024,672448,0.0,0,0,0,0.0,0.0,0.0,3.0,4.0,3.0,0.7,MID,0.0,0.05,0.05,0.0,1.59,2.0,0.0,3.2,14.2,14.0,4.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.16,0.16,1.6,4041.0
0,0,9,0,3.6,203,0.02,0.02,0.0,0.33,34,1,0,1.2,8.0,2024-09-14,45,False,11,0,0,0,0,4,0,4214,0,2,2,0.0,1,190,742,552,49,True,0,0,0,0.0,41,Crystal Palace,Leicester,2,2,26636,2024,673717,0.0,0,0,0,0.0,0.1044820472598075,0.1044820472598075,2.0,3.0,4.0,1.3,MID,0.0,0.06,0.06,0.0,3.46,3.0,0.0,3.5,14.4,14.8,6.0,132.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.02,0.0,1.0,0.0,0.0,0.16,0.16,2.3,7767.0
0,0,-1,0,0.4,203,0.0,0.03,0.03,0.06,43,0,0,2.0,2.6,2024-09-21,24,False,14,0,0,0,0,5,0,4071,0,0,0,17.0,0,-202,138,340,49,True,1,0,1,0.0204666219651699,24,Crystal Palace,Manchester United,0,0,26649,2024,675941,0.0,0,0,0,0.0204666219651699,0.0204666219651699,0.0,3.0,3.0,5.0,0.2,MID,0.0,0.03,0.03,0.0,2.2,2.0,0.0,1.5,8.2,4.4,2.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7940.0
0,0,3,0,0.1,203,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2024-09-28,2,False,8,0,0,0,0,6,0,3918,0,1,2,0.0,1,-233,171,404,49,False,0,0,0,0.0,1,Everton,Crystal Palace,2,1,26654,2024,677832,0.0,0,0,0,0.0,0.0,0.0,3.0,3.0,6.0,0.5,MID,0.0,0.03,0.06,0.03,2.26,2.0,0.0,3.5,10.8,4.8,19.0,118.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.12,0.1,2.2,12011.0
0,0,-2,0,0.7,203,0.01,0.03,0.02,0.52,66,0,0,0.0,0.0,2024-10-05,30,False,12,0,0,0,0,7,0,3799,0,1,0,1.0,0,-202,126,328,49,True,1,0,1,0.0256951991468668,28,Crystal Palace,Liverpool,0,1,26662,2024,679184,0.0,0,0,0,0.0256951991468668,0.1907610446214676,0.1650658398866653,5.0,3.0,7.0,0.0,MID,0.0,0.02,0.05,0.03,0.39,1.0,0.0,3.2,10.6,4.1,17.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.12,0.1,2.0,12203.0
0,0,14,0,44.7,203,0.06,0.14,0.08,1.56,77,1,0,7.4,23.8,2024-10-21,73,False,16,0,0,0,0,8,0,3779,1,0,1,5.0,2,-101,140,241,49,False,0,0,1,0.1090067923069,76,Nottingham Forest,Crystal Palace,1,0,26677,2024,682457,0.1126627847552299,0,4,0,0.1090067923069,0.356046199798584,0.2066441476345062,3.0,3.0,8.0,1.0,MID,0.0,0.01,0.06,0.05,0.58,0.0,0.0,2.0,2.6,1.2,18.0,56.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.05,0.21,0.17,0.7,11788.0
0,0,10,1,45.8,203,0.19,0.21,0.02,0.67,86,0,0,6.3,16.4,2024-10-27,68,False,18,0,0,0,0,9,0,3773,0,0,1,1.0,2,-51,87,138,49,True,1,0,1,0.0176585484296083,69,Crystal Palace,Tottenham,1,0,26689,2024,683490,0.1371774524450302,0,4,0,0.0176585484296083,0.0810022428631782,0.0,4.0,3.0,9.0,0.8,MID,0.0,0.07,0.17,0.1,2.08,1.0,0.0,7.4,23.8,45.5,6.0,105.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.13,0.11,0.0,4.0,0.0,0.13,0.55,0.37,1.5,11496.0
0,0,5,0,5.8,203,0.03,0.24,0.21,1.38,100,2,0,1.1,0.6,2024-11-02,79,False,20,0,0,0,0,10,0,3876,1,2,2,5.0,1,54,226,172,49,False,1,0,1,0.1285775154829025,80,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685255,0.0,0,0,0,0.1285775154829025,0.1958602666854858,0.0672827512025833,3.0,2.0,10.0,1.7,MID,1.0,0.26,0.38,0.12,2.75,1.0,0.0,13.7,40.2,91.2,7.0,171.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,0.15,0.25,0.0,8.0,0.0,0.15,0.63,0.37,1.8,11351.0
0,0,7,0,26.3,203,0.1,0.1,0.0,3.11,112,2,0,3.9,10.6,2024-11-23,89,False,2,0,0,0,0,12,0,3630,1,2,2,2.0,2,97,263,166,49,False,0,0,0,0.0,90,Aston Villa,Crystal Palace,2,2,26716,2024,688445,0.1000094339251518,0,2,0,0.0,0.068852961063385,0.068852961063385,3.0,4.0,12.0,1.0,MID,1.0,0.22,0.45,0.23,2.05,2.0,0.0,7.4,17.0,51.6,6.0,147.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.15,0.14,0.0,4.0,0.0,0.15,0.28,0.07,2.5,7649.0
0,0,15,0,20.8,203,0.1,0.16,0.06,0.04,124,1,0,3.9,14.6,2024-11-30,76,False,15,0,0,0,0,13,0,3704,1,1,1,4.0,2,40,256,216,49,True,0,0,2,0.0843357071280479,82,Crystal Palace,Newcastle United,1,1,26725,2024,690089,0.0874976068735122,0,1,0,0.0843357071280479,1.0402182340621948,0.9558825492858888,3.0,3.0,13.0,1.2,MID,0.0,0.13,0.34,0.21,4.49,4.0,0.0,5.0,11.2,32.1,7.0,168.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,0.0,1.0,0.13,0.1,0.0,2.0,0.0,0.13,0.26,0.14,2.7,7506.0
0,0,12,1,12.9,203,0.03,0.03,0.0,0.49,136,0,0,2.7,14.4,2024-12-03,90,False,10,0,0,0,0,14,0,3611,1,1,0,0.0,2,-135,117,252,49,False,1,0,0,0.0,90,Ipswich,Crystal Palace,0,1,26737,2024,691345,0.0385796204209327,0,1,0,0.0,0.5723670125007629,0.5723670125007629,3.0,2.0,14.0,1.5,MID,0.0,0.2,0.26,0.06,3.15,3.0,0.0,7.8,25.2,47.1,6.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,2.0,0.08,0.19,0.0,3.0,0.0,0.08,1.11,1.02,2.2,7334.0
