assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,2,35,0,50.2,99,0.45,0.54,0.09,1.17,8,1,1,10.8,40.8,2024-08-18,89,False,7,0,0,0,0,1,0,360975,1,1,2,17.0,9,0,0,0,70,True,0,1,1,0.0740582570433616,90,Brentford,Crystal Palace,2,1,26609,2024,666801,0.4698812365531921,0,3,1,0.0740582570433616,0.5048030614852905,0.0,3.0,4.0,1.0,2.5,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,6,0,17.7,99,0.12,0.15,0.03,2.65,16,2,0,3.0,5.4,2024-08-25,90,False,12,0,0,0,0,2,0,449513,1,0,2,7.0,1,23925,61882,37957,70,False,1,0,1,0.0345180444419384,90,Liverpool,Brentford,2,0,26621,2024,668972,0.2495764940977096,0,1,0,0.0345180444419384,0.0345180444419384,0.0,2.0,5.0,2.0,4.5,MID,0.0,0.45,0.54,0.09,1.17,1.0,1.0,10.8,40.8,50.2,17.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,1.0,0.07,0.47,0.0,3.0,1.0,0.07,0.5,0.0,2.5,360975.0,0.0,0.45,0.54,0.09,1.17,1.0,1.0,10.8,40.8,50.2,17.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,9.0,1.0,1.0,0.07,0.47,0.0,3.0,1.0,0.07,0.5,0.0,2.5,360975.0
0,3,64,0,41.0,99,0.34,1.15,0.81,1.57,22,1,2,17.8,82.8,2024-08-31,90,False,17,0,0,0,0,3,0,603697,1,1,3,54.0,14,125074,210412,85338,70,True,1,2,4,0.8111304640769958,90,Brentford,Southampton,3,1,26623,2024,671729,0.7694047093391418,0,3,2,0.8111304640769958,2.016061782836914,0.4355265200138092,2.0,4.0,3.0,8.5,MID,0.0,0.57,0.69,0.12,3.82,3.0,1.0,13.8,46.2,67.9,24.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,10.0,1.0,2.0,0.11,0.72,0.0,4.0,1.0,0.11,0.54,0.0,7.0,810488.0,0.0,0.57,0.69,0.12,3.82,3.0,1.0,13.8,46.2,67.9,24.0,179.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,10.0,1.0,2.0,0.11,0.72,0.0,4.0,1.0,0.11,0.54,0.0,7.0,810488.0
0,0,12,0,49.1,99,0.35,0.54,0.19,2.17,37,2,0,7.0,9.4,2024-09-14,90,False,13,0,0,0,0,4,0,817384,1,1,2,11.0,2,184014,374751,190737,71,False,0,0,1,0.1212284117937088,90,Manchester City,Brentford,2,1,26637,2024,673697,0.2927728295326233,0,3,0,0.1212284117937088,0.1769198030233383,0.013665834441781,2.0,4.0,4.0,5.5,MID,0.0,0.91,1.84,0.93,5.39,4.0,3.0,31.6,129.0,108.9,78.0,269.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,24.0,3.0,6.0,0.92,1.49,0.0,7.0,3.0,0.92,2.56,0.44,15.5,1414185.0,0.0,0.91,1.84,0.93,5.39,4.0,3.0,31.6,129.0,108.9,78.0,269.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,24.0,3.0,6.0,0.92,1.49,0.0,7.0,3.0,0.92,2.56,0.44,15.5,1414185.0
0,1,31,0,2.4,99,0.02,0.66,0.64,3.52,49,3,1,10.1,43.2,2024-09-21,90,False,18,0,0,0,0,5,0,1022015,1,1,3,55.0,8,191546,251257,59711,71,False,0,1,3,0.7715756297111511,90,Tottenham,Brentford,3,1,26648,2024,675801,0.0,0,0,1,0.7715756297111511,0.8467352986335754,0.0751596316695213,2.0,4.0,5.0,6.2,MID,0.0,0.81,1.84,1.03,6.39,5.0,2.0,27.8,97.6,107.8,72.0,270.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,17.0,2.0,6.0,0.97,1.31,0.0,7.0,2.0,0.97,2.23,0.45,18.5,1870594.0,0.0,1.26,2.38,1.12,7.56,6.0,3.0,38.6,138.4,158.0,89.0,359.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,9.0,26.0,3.0,7.0,1.04,1.78,0.0,10.0,3.0,1.04,2.73,0.45,21.0,2231569.0
0,2,27,0,21.6,99,0.41,0.66,0.25,0.99,53,1,1,10.2,42.4,2024-09-28,90,False,19,0,0,0,0,6,0,2091760,1,1,1,38.0,9,1032871,1092772,59901,73,True,0,1,4,0.2290481925010681,90,Brentford,West Ham,1,1,26656,2024,677872,0.0132673159241676,0,1,1,0.2290481925010681,0.1875568330287933,0.0918527320027351,2.0,4.0,6.0,6.3,MID,0.0,0.71,2.35,1.64,7.26,6.0,3.0,34.9,135.4,92.5,120.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,24.0,3.0,8.0,1.7,1.06,0.0,6.0,3.0,1.7,3.04,0.52,20.2,2443096.0,0.0,1.28,3.04,1.76,11.08,9.0,4.0,48.7,181.6,160.4,144.0,449.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,12.0,34.0,4.0,10.0,1.81,1.78,0.0,10.0,4.0,1.81,3.58,0.52,27.2,3253584.0
0,1,38,0,47.3,99,0.29,1.13,0.84,1.05,63,3,1,11.8,46.6,2024-10-05,90,False,20,0,0,0,0,7,0,2654796,1,3,5,24.0,8,544115,598947,54832,74,True,0,1,2,0.8320542573928833,90,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679552,0.4529032111167907,0,3,0,0.0708854123950004,1.2447028160095217,0.892180323600769,2.0,4.0,7.0,6.8,MID,0.0,0.78,1.86,1.08,6.68,6.0,2.0,27.3,95.0,73.1,104.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,19.0,2.0,8.0,1.12,0.31,0.0,4.0,2.0,1.12,1.21,0.18,18.0,3931159.0,0.0,1.24,3.16,1.92,10.9,9.0,4.0,48.1,183.2,131.8,165.0,450.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,4.0,11.0,34.0,4.0,13.0,1.97,1.33,0.0,8.0,4.0,1.97,3.26,0.62,31.0,4984369.0
0,0,15,0,33.7,99,0.05,0.08,0.03,1.33,75,2,0,6.2,24.4,2024-10-19,90,False,14,0,0,0,0,8,0,3066293,1,1,2,4.0,2,396157,454941,58784,75,False,0,0,1,0.0334881208837032,90,Manchester United,Brentford,2,1,26675,2024,681311,0.0663905814290046,0,2,0,0.0334881208837032,0.0998786985874176,0.0223867427557706,2.0,3.0,8.0,6.3,MID,0.0,0.72,2.45,1.73,5.56,7.0,3.0,32.1,132.2,71.3,117.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,25.0,3.0,9.0,1.83,0.47,0.0,4.0,2.0,1.07,2.28,1.06,19.3,5768571.0,0.0,1.41,4.14,2.73,9.3,10.0,5.0,56.9,224.4,161.4,182.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,14.0,41.0,5.0,14.0,2.77,1.53,0.0,10.0,4.0,2.0,4.47,1.51,33.3,7189652.0
0,3,52,0,18.5,99,0.38,1.29,0.91,1.3,83,3,2,13.1,76.4,2024-10-26,90,False,10,0,0,0,0,9,0,3692358,1,3,4,36.0,15,601979,639773,37794,76,True,0,2,4,0.9057899713516236,90,Brentford,Ipswich,4,3,26685,2024,682998,0.1390465795993805,0,1,1,0.1446211040019989,0.936098337173462,0.6524306535720825,2.0,4.0,9.0,8.3,MID,0.0,0.75,1.87,1.12,3.37,6.0,2.0,28.2,113.4,102.6,66.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,19.0,2.0,7.0,1.09,0.53,0.0,6.0,1.0,0.33,1.53,1.01,19.4,7812849.0,0.0,1.12,3.07,1.95,9.06,11.0,3.0,45.3,166.0,154.1,132.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,13.0,29.0,3.0,11.0,1.99,0.83,0.0,9.0,2.0,1.23,2.56,1.1,31.1,9652248.0
0,0,8,1,2.1,99,0.01,0.01,0.0,0.9,92,0,0,0.6,3.4,2024-11-04,86,False,9,0,0,0,0,10,0,4324739,1,1,2,0.0,3,620628,667099,46471,78,False,0,0,0,0.0,89,Fulham,Brentford,2,1,26693,2024,686128,0.0,0,0,0,0.0,0.0195134691894054,0.0195134691894054,2.0,3.0,10.0,6.7,MID,0.0,0.72,2.5,1.78,3.68,8.0,3.0,31.1,147.4,99.5,64.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,11.0,25.0,3.0,7.0,1.77,0.66,0.0,6.0,1.0,0.25,2.28,1.57,21.4,9413447.0,0.0,1.15,3.82,2.67,8.19,12.0,5.0,51.4,233.0,123.5,157.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,15.0,42.0,5.0,14.0,2.77,0.67,0.0,7.0,3.0,1.25,3.31,1.73,33.9,12527222.0
