assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,0,10,0,14.1,44,0.01,0.08,0.07,2.46,7,1,0,3.5,13.4,2024-08-17,90,19,0,0,0,0,1,0,1165894,1,2,1,7.0,2,0,0,0,45,False,0,0,1,0.0654669404029846,90,DC,West Ham,Aston Villa,1,2,26608,2024,666467,0.0388555265963077,0,1,0,0.0654669404029846,1.104379415512085,1.0655238628387451
1,0,0,7,0,1.0,44,0.01,0.01,0.0,0.87,11,2,0,1.4,11.2,2024-08-24,90,1,0,0,0,0,2,0,1183107,1,2,0,2.0,1,-31843,40166,72009,45,True,0,0,0,0.0,90,DC,Aston Villa,Arsenal,0,2,26618,2024,668262,0.0,0,0,0,0.0,0.0289393812417984,0.0289393812417984
2,0,0,13,0,0.4,44,0.0,0.0,0.0,0.45,26,1,0,1.9,18.4,2024-08-31,90,11,0,0,0,0,3,0,1311949,1,2,1,0.0,2,99887,209809,109922,45,False,0,0,0,0.0,90,DC,Leicester,Aston Villa,1,2,26626,2024,671830,0.0,0,0,0,0.0,0.1226233020424842,0.1226233020424842
3,0,0,12,0,7.8,44,0.01,0.01,0.0,0.9,31,2,0,2.7,17.6,2024-09-14,90,8,0,0,0,0,4,0,1353775,1,2,3,2.0,1,29316,170929,141613,45,True,0,0,0,0.0,90,DC,Aston Villa,Everton,3,2,26638,2024,673924,0.0,0,0,0,0.0,0.4331637918949127,0.4331637918949127
4,0,1,33,0,5.3,44,0.02,0.23,0.21,0.51,41,1,1,8.6,45.4,2024-09-21,90,20,0,0,0,0,5,0,1342311,1,1,3,35.0,9,-15135,45939,61074,45,True,0,1,1,0.3408326506614685,90,DR,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675746,0.0,0,0,1,0.3408326506614685,0.7060726881027222,0.3652400076389313
5,0,0,6,0,9.4,44,0.02,0.02,0.0,1.18,56,2,0,2.0,11.0,2024-09-29,90,10,0,0,0,0,6,0,1470383,1,2,2,0.0,1,108807,229990,121183,45,False,0,0,0,0.0,90,DR,Ipswich,Aston Villa,2,2,26659,2024,678376,0.0,0,0,0,0.0,0.6246334910392761,0.6246334910392761
6,0,0,4,0,0.0,44,0.0,0.0,0.0,0.15,62,0,0,0.0,0.0,2024-10-06,11,14,0,0,0,0,7,0,1437058,1,0,0,0.0,1,-29217,59833,89050,45,True,0,0,0,0.0,11,DC,Aston Villa,Manchester United,0,0,26670,2024,680076,0.0,0,0,0,0.0,0.0944495052099227,0.0944495052099227
7,0,0,13,0,13.3,44,0.11,0.18,0.07,0.31,82,1,0,4.1,20.2,2024-10-26,90,3,0,0,0,0,9,0,1249165,1,1,1,7.0,2,-51602,13833,65435,45,True,0,0,1,0.0685622692108154,90,DC,Aston Villa,Bournemouth,1,1,26684,2024,682962,0.107841320335865,0,1,0,0.0685622692108154,1.0049445629119873,1.0049445629119873
8,0,0,4,0,3.9,44,0.15,0.15,0.0,2.44,99,4,0,2.5,19.4,2024-11-03,90,18,0,0,0,0,10,0,1170636,1,1,4,2.0,0,-80501,15386,95887,45,False,0,0,0,0.0,90,DC,Tottenham,Aston Villa,4,1,26700,2024,685533,0.0,0,0,0,0.0,0.0208519659936428,0.0208519659936428
9,0,0,6,0,1.4,44,0.0,0.0,0.0,2.02,105,2,0,1.5,11.4,2024-11-09,90,12,0,0,0,0,11,0,1078896,1,0,2,2.0,1,-89678,6984,96662,45,False,0,0,0,0.0,90,DR,Liverpool,Aston Villa,2,0,26707,2024,686985,0.0,0,0,0,0.0,0.0543115474283695,0.0543115474283695
