assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup
0,0,3,76,0,15.4,177,0.11,0.65,0.54,1.92,20,2,3,21.4,110.6,2024-08-25,90,20,0,0,0,0,2,0,35046,1,6,2,88.0,20,-6996,2609,9605,64,False,0,3,6,1.1007217168807983,90,AMR,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668755,0.1261259466409683,0,1,3,1.1007217168807983,1.285353660583496,0.0585060119628906
1,0,0,-2,0,3.9,177,0.04,0.63,0.59,0.25,23,1,0,5.0,5.0,2024-09-01,85,7,0,0,0,0,3,0,1086203,1,1,1,41.0,2,942625,1038647,96022,65,True,0,0,3,0.8514624238014221,89,AMR,Chelsea,Crystal Palace,1,1,26630,2024,672434,0.0,0,0,0,0.8514624238014221,1.3489946126937866,1.0004723072052002
2,0,0,11,1,14.4,177,0.0,0.11,0.11,1.55,32,0,0,2.6,3.2,2024-09-14,60,3,0,0,0,0,4,0,1249816,1,1,0,8.0,3,143181,377844,234663,66,False,0,0,3,0.1327870190143585,63,AMR,Bournemouth,Chelsea,0,1,26639,2024,674169,0.0712776780128479,0,1,0,0.1327870190143585,0.1894958317279815,0.0
3,0,0,12,1,16.4,177,0.01,0.17,0.16,0.85,50,0,0,5.7,9.6,2024-09-21,90,19,0,0,0,0,5,0,1261725,1,3,0,31.0,3,2084,149085,147001,66,False,0,0,2,0.3379615545272827,90,AMR,West Ham,Chelsea,0,3,26642,2024,675298,0.0698368325829505,0,1,0,0.3379615545272827,0.4241189062595367,0.0861573442816734
4,1,0,13,0,1.2,177,0.0,0.23,0.23,0.88,54,2,0,1.0,1.2,2024-09-28,62,5,0,0,0,0,6,0,1086672,1,2,4,8.0,5,-180325,96757,277082,66,True,0,0,1,0.1286199241876602,71,AMR,Chelsea,Brighton,4,2,26657,2024,677899,0.0,0,0,0,0.1286199241876602,0.1286199241876602,0.0
5,0,3,34,0,39.3,177,0.22,0.55,0.33,0.59,65,1,1,16.4,44.4,2024-10-06,89,16,0,0,0,0,7,0,970210,1,1,1,80.0,10,-124780,60271,185051,65,True,0,1,7,0.3349137902259826,90,AMR,Chelsea,Nottingham Forest,1,1,26668,2024,680142,0.2788770198822021,0,3,1,0.3349137902259826,0.6411942839622498,0.1159370020031929
6,0,0,9,0,14.3,177,0.06,0.08,0.02,1.87,74,2,0,4.9,7.4,2024-10-20,75,12,0,0,0,0,8,0,919864,1,1,2,27.0,2,-60332,67860,128192,65,False,0,0,1,0.0362117514014244,84,AMR,Liverpool,Chelsea,2,1,26679,2024,682205,0.0528028234839439,0,1,0,0.0362117514014244,0.0890145748853683,0.0
7,0,0,10,0,27.8,177,0.18,0.26,0.08,1.55,85,1,0,8.7,13.0,2024-10-27,66,15,0,0,0,0,9,0,930080,1,1,2,46.0,1,3284,66069,62785,65,True,1,0,2,0.1321231573820114,74,AMR,Chelsea,Newcastle United,2,1,26688,2024,683514,0.1376972794532776,0,2,0,0.1321231573820114,0.3961242139339447,0.2640010714530945
8,0,0,1,0,2.9,177,0.03,0.56,0.53,1.76,95,1,0,1.6,0.6,2024-11-03,70,14,0,0,0,0,10,0,880670,1,1,1,12.0,2,-51676,72454,124130,65,False,0,0,2,0.6330176591873169,72,AMR,Manchester United,Chelsea,1,1,26697,2024,685876,0.0,0,0,0,0.6330176591873169,0.0514670312404632,0.0
9,0,0,9,0,16.1,177,0.31,0.51,0.2,0.82,103,1,0,3.0,3.2,2024-11-10,67,1,0,0,0,0,11,0,793888,1,1,1,11.0,1,-88424,32601,121025,64,True,1,0,4,0.2004947960376739,71,AMR,Chelsea,Arsenal,1,1,26705,2024,687561,0.1250054240226745,0,1,0,0.2004947960376739,0.3949865698814392,0.099403940141201
