assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,6,0,3.5,533,0.02,0.04,0.02,1.24,2,2,0,1.4,9.0,2024-08-17,83,1,0,0,0,0,1,0,204670,1,0,2,1.0,1,0,0,0,45,False,0,0,1,0.0125817265361547,85,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666313,0.0,0,0,0,0.0125817265361547,0.0125817265361547,0.0,2,5,1,0.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,-4,0,10.7,533,0.16,0.22,0.06,1.24,20,5,0,3.1,14.0,2024-08-25,67,6,0,0,0,0,2,0,221512,1,6,2,6.0,2,-2373,12481,14854,45,True,1,0,1,0.0241384115070104,77,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668736,0.5948760509490967,1,1,0,0.0241384115070104,0.6190144419670105,0.0,4,2,2,1.5,DEF,0.0,0.01,0.01,0.01,0.41,0.67,0.0,0.47,3.0,1.17,0.33,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,68223.33
0,0,-2,0,23.5,533,0.02,0.36,0.34,0.36,29,1,0,5.7,8.0,2024-08-31,59,16,0,0,0,0,3,0,251262,1,1,1,25.0,1,17280,40003,22723,45,False,0,0,2,0.8204052448272705,62,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671866,0.1056186482310295,0,2,0,0.8204052448272705,0.9500619173049928,0.0240380223840475,2,2,3,1.3,DEF,0.0,0.06,0.09,0.03,0.83,2.33,0.0,1.5,7.67,4.73,2.33,50.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,2.0,1.33,1.0,0.0,0.67,0.01,0.2,0.33,0.33,0.0,0.01,0.21,0.0,0.8,142060.67
0,0,5,0,2.4,533,0.03,0.03,0.0,0.83,40,2,0,2.6,18.0,2024-09-15,85,15,0,0,0,0,4,0,217568,1,2,1,6.0,0,-34240,13336,47576,45,True,1,0,0,0.0,88,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674614,0.0,0,0,0,0.0,0.4153265953063965,0.4153265953063965,3,2,4,0.4,DEF,0.0,0.07,0.21,0.14,0.95,2.67,0.0,3.4,10.33,12.57,10.67,69.67,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,1.67,1.33,0.0,1.33,0.29,0.23,0.33,1.0,0.0,0.29,0.53,0.01,1.23,225814.67
0,0,-3,0,4.4,533,0.02,0.15,0.13,1.73,41,3,0,2.5,4.6,2024-09-21,90,2,0,0,0,0,5,0,192717,1,1,3,16.0,0,-25930,1994,27924,45,False,1,0,3,0.2039375305175781,90,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675765,0.0,0,0,0,0.2039375305175781,0.2642090916633606,0.117926575243473,2,4,5,0.6,DEF,0.0,0.07,0.2,0.13,0.81,2.67,0.0,3.8,13.33,12.2,12.33,70.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,3.0,1.33,1.0,0.0,1.0,0.28,0.23,0.33,1.0,0.0,0.28,0.66,0.15,1.07,230114.0
0,2,25,0,24.3,533,0.02,0.4,0.38,2.54,60,2,1,10.6,48.4,2024-09-28,90,12,0,0,0,0,6,0,179591,1,2,1,33.0,9,-14394,8380,22774,44,True,0,1,1,0.490388810634613,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678054,0.0597472563385963,0,2,1,0.490388810634613,0.5701169967651367,0.0508131720125675,5,2,6,2.5,DEF,0.0,0.02,0.18,0.16,0.97,2.0,0.0,3.6,10.2,10.1,15.67,78.0,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.33,1.67,0.33,0.0,1.67,0.34,0.04,0.0,0.67,0.0,0.34,0.54,0.19,0.77,220515.67
1,0,17,0,52.4,533,0.22,0.28,0.06,4.25,63,5,1,13.8,62.8,2024-10-05,90,4,0,0,0,0,7,0,225739,1,3,5,23.0,9,41214,51485,10271,44,False,0,1,1,0.0533785223960876,90,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679564,0.234916940331459,1,4,1,0.0533785223960876,0.3180221319198608,0.0561523623764514,2,3,7,4.5,DEF,0.0,0.02,0.19,0.17,1.7,2.33,0.33,5.23,23.67,10.37,18.33,88.33,0.0,0.0,0.0,0.0,0.67,0.0,1.0,1.67,1.67,3.0,0.33,1.33,0.23,0.02,0.0,0.67,0.33,0.23,0.42,0.19,1.17,196625.33
0,0,1,0,11.2,533,0.0,0.0,0.0,1.62,80,2,0,3.9,28.0,2024-10-20,90,13,0,0,0,0,8,0,322178,1,2,1,0.0,1,90783,107923,17140,44,True,0,0,0,0.0,90,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681879,0.016384407877922,0,1,0,0.0,0.4327553212642669,0.4327553212642669,5,2,8,5.3,DEF,0.0,0.09,0.28,0.19,2.84,3.33,0.67,8.97,38.6,27.03,24.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.0,3.0,6.0,0.67,1.67,0.25,0.1,0.33,2.0,0.67,0.25,0.38,0.07,2.53,199349.0
0,0,16,0,13.3,533,0.01,0.07,0.06,1.31,84,2,1,7.7,46.8,2024-10-26,90,5,0,0,0,0,9,0,518504,1,2,2,17.0,6,189718,198670,8952,45,False,1,1,1,0.1185466423630714,90,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683042,0.0392881296575069,0,1,1,0.1185466423630714,0.0392881296575069,0.0,2,3,9,6.2,DEF,0.0,0.08,0.23,0.15,2.8,3.0,0.67,9.43,46.4,29.3,18.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.33,2.33,6.33,0.67,0.67,0.18,0.1,0.33,2.33,0.67,0.18,0.44,0.18,4.1,242502.67
0,0,-2,0,2.8,533,0.02,0.09,0.07,2.51,100,2,0,1.6,5.4,2024-11-02,90,7,0,0,0,0,10,0,1115819,1,2,2,8.0,1,577774,590895,13121,46,True,0,0,2,0.1073389798402786,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685239,0.0,0,0,0,0.1073389798402786,0.442232072353363,0.3868917226791382,2,2,10,2.7,DEF,0.0,0.08,0.12,0.04,2.39,3.0,0.67,8.47,45.87,25.63,13.33,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,2.33,2.67,5.33,0.67,0.67,0.06,0.1,0.33,2.0,0.67,0.06,0.26,0.16,5.33,355473.67
