assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
1,3,51,1,48.7,327,0.17,1.04,0.87,0.36,16,0,1,16.1,68.6,2024-08-25,71,4,0,0,0,0,2,0,757065,1,0,2,44.0,14,-58954,34770,93724,75,True,0,1,3,0.60528963804245,74,Liverpool,Brentford,2,0,26621,2024,668956,0.602937638759613,1,4,1,0.60528963804245,1.8792024850845337,0.7672508358955383,2,5,2,9.0,MID,0.33,16.23,0.06,0.35,0.29,0.12,0.0,0.33,22.87,23.67,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.67,4.67,0.0,0.33,1.0,0.2,0.2,0.33,1.33,0.33,0.2,0.63,0.26,3.0
0,2,45,1,1.3,327,0.01,0.61,0.6,0.49,27,0,2,12.5,67.6,2024-09-01,65,14,0,0,0,0,3,0,955542,1,3,0,56.0,15,135776,239164,103388,75,False,0,2,2,0.7775499820709229,71,Manchester United,Liverpool,0,3,26631,2024,672636,0.0,0,0,2,0.7775499820709229,0.7775499820709229,0.0,4,3,3,11.2,MID,0.67,16.67,0.06,0.55,0.49,0.28,0.0,1.0,45.4,45.33,0.0,0.0,0.0,0.0,0.0,0.67,1.0,0.67,9.67,0.0,1.0,1.67,0.46,0.2,0.33,1.33,1.0,0.46,0.89,0.26,6.73
0,0,6,1,3.8,327,0.03,0.14,0.11,0.14,36,0,0,1.5,3.4,2024-09-14,60,16,0,0,0,0,4,0,2134735,1,1,0,8.0,3,1070422,1207712,137290,77,True,0,0,1,0.0448982082307338,64,Liverpool,Nottingham Forest,0,1,26635,2024,673773,0.0,0,0,0,0.0448982082307338,0.7052000164985657,0.6603018045425415,2,5,4,9.3,MID,1.0,17.93,0.07,0.6,0.53,0.33,0.0,1.0,46.53,65.33,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.67,10.67,0.0,1.0,2.0,0.48,0.2,0.33,1.33,1.0,0.48,1.12,0.48,9.83
0,3,59,1,15.8,327,0.09,0.68,0.59,0.54,46,0,2,15.4,78.6,2024-09-21,71,3,0,0,0,0,5,0,2481914,1,0,3,60.0,16,342748,434379,91631,78,True,0,2,4,0.9615097045898438,75,Liverpool,Bournemouth,3,0,26645,2024,675692,0.0185846276581287,0,1,2,0.9615097045898438,1.3953258991241455,0.4338162243366241,2,5,5,12.5,MID,1.0,6.97,0.04,0.48,0.43,0.39,0.0,1.33,49.87,65.33,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.0,11.33,0.0,1.33,2.33,0.59,0.01,0.0,0.33,1.33,0.59,0.96,0.36,11.0
0,0,6,0,13.9,327,0.05,0.17,0.12,0.62,60,1,0,3.4,2.8,2024-09-28,72,20,0,0,0,0,6,0,3758819,1,2,1,17.0,2,1216262,1299811,83549,80,False,0,0,1,0.0614988505840301,77,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678073,0.0090417144820094,0,1,0,0.0614988505840301,0.0614988505840301,0.0,4,2,6,9.5,MID,0.67,11.17,0.06,0.33,0.27,0.43,0.33,0.67,28.27,67.67,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.33,7.0,0.0,0.67,2.0,0.36,0.01,0.0,0.67,0.67,0.36,0.72,0.36,10.43
