assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,1,0,0.3,8,0.01,0.15,0.14,0.12,21,0,0,3.8,3.0,2023-08-26,1,10,0,0,0,0,3,0,114556,0,2,2,35.0,1,-20602,8903,29505,79,True,0,0,1,0.0569234043359756,1,Arsenal,Fulham,2,2,22297,2023,606928,0.0,0,0,0,0.0569234043359756,0.0,0.0,2,5,3,0.8,FWD,0.0,0.1,0.0,0.05,0.05,0.04,0.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,0.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.27
0,2,25,0,11.3,8,0.04,0.71,0.67,0.06,31,0,1,6.9,35.0,2023-09-03,14,14,0,0,0,0,4,0,147993,0,1,3,23.0,6,16469,29980,13511,79,True,1,1,1,0.6236258149147034,11,Arsenal,Manchester United,3,1,21934,2023,609655,0.0195596553385257,0,1,1,0.6236258149147034,1.1156889200210571,0.4725034832954407,3,5,4,1.8,FWD,0.0,3.87,0.02,0.29,0.27,0.06,0.0,0.33,12.67,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.67,2.33,0.33,0.33,0.67,0.23,0.01,0.0,0.33,0.33,0.23,0.37,0.16,0.87
0,0,-1,0,0.3,8,0.0,0.0,0.0,0.19,43,0,0,0.3,1.0,2023-09-17,24,9,0,0,0,0,5,0,295935,0,1,0,2.0,1,115363,139534,24171,79,False,0,0,0,0.0,20,Everton,Arsenal,0,1,21941,2023,611297,0.0,0,0,0,0.0,0.0,0.0,5,2,5,2.5,FWD,0.0,3.97,0.02,0.29,0.27,0.12,0.0,0.33,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,1.67,2.67,0.33,0.33,0.67,0.23,0.01,0.0,0.33,0.33,0.23,0.37,0.16,1.7
0,0,1,0,2.6,8,0.01,0.51,0.5,1.31,51,2,0,4.5,9.6,2023-09-24,76,18,0,0,0,0,6,0,322860,1,2,2,33.0,2,21494,55836,34342,79,True,0,0,2,0.447174996137619,81,Arsenal,Tottenham,2,2,21952,2023,612775,0.0,0,0,0,0.447174996137619,0.447174996137619,0.0,3,5,6,3.0,FWD,0.0,4.73,0.02,0.41,0.39,0.52,0.67,0.33,15.2,38.0,0.0,0.0,0.0,0.0,0.0,0.33,1.33,1.67,3.0,0.33,0.33,1.0,0.36,0.01,0.0,0.33,0.33,0.36,0.52,0.16,2.43
1,0,20,1,35.2,8,0.19,0.3,0.11,0.69,62,0,0,6.5,9.4,2023-09-30,90,3,0,0,0,0,7,0,408882,1,4,0,20.0,5,61954,92182,30228,80,False,0,0,2,0.1033389717340469,90,Bournemouth,Arsenal,0,4,21959,2023,614714,0.174098402261734,0,2,0,0.1033389717340469,1.5429472923278809,1.265509843826294,5,2,7,3.2,FWD,0.33,12.7,0.07,0.27,0.2,0.73,0.67,0.0,6.67,63.33,0.0,0.0,0.0,0.0,0.0,0.67,2.33,0.67,2.67,0.0,0.0,1.33,0.18,0.06,0.0,0.67,0.0,0.18,0.66,0.42,2.9
0,0,-1,1,8.2,8,0.05,0.07,0.02,0.55,71,0,0,3.4,9.2,2023-10-08,90,13,0,0,0,0,8,0,348172,1,0,1,17.0,1,-53865,19574,73439,80,True,1,0,1,0.0399005860090255,90,Arsenal,Manchester City,1,0,21965,2023,617296,0.0,0,0,0,0.0399005860090255,0.0981433764100074,0.0582427866756916,5,5,8,2.2,FWD,0.67,15.33,0.08,0.29,0.21,0.85,0.67,0.0,9.4,85.33,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.67,0.33,0.0,1.67,0.2,0.06,0.0,0.67,0.0,0.2,0.7,0.44,2.8
0,0,6,0,0.8,8,0.0,0.27,0.27,1.3,84,2,0,1.5,0.6,2023-10-21,67,7,0,0,0,0,9,0,356346,1,2,2,14.0,2,-5821,28245,34066,79,False,0,0,3,0.2430814206600189,70,Chelsea,Arsenal,2,2,21978,2023,618330,0.0,0,0,0,0.2430814206600189,0.118368774652481,0.0,5,3,9,3.2,FWD,0.67,14.73,0.08,0.21,0.13,0.85,0.67,0.0,6.4,82.33,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.67,0.33,0.0,2.0,0.13,0.06,0.0,0.67,0.0,0.13,0.59,0.44,2.87
0,0,0,1,2.1,8,0.01,0.52,0.51,0.61,121,0,0,5.4,4.6,2023-11-25,65,4,0,0,0,0,13,0,232396,1,1,0,47.0,2,28803,38109,9306,78,False,0,0,4,0.5569769740104675,69,Brentford,Arsenal,0,1,22015,2023,625139,0.0,0,0,0,0.5569769740104675,0.5569769740104675,0.0,5,2,13,1.2,FWD,0.33,0.7,0.0,0.17,0.17,0.2,0.0,0.0,1.53,21.67,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.67,0.0,0.0,1.33,0.19,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.4
0,0,1,1,12.0,8,0.04,0.56,0.52,0.58,131,0,0,4.9,2.6,2023-12-02,66,20,0,0,0,0,14,0,329817,1,1,2,34.0,2,94464,104270,9806,78,True,0,0,2,0.6973628997802734,74,Arsenal,Wolverhampton Wanderers,2,1,22026,2023,626632,0.0902607515454292,0,1,0,0.6973628997802734,1.2481135129928589,0.4604898691177368,2,5,14,1.5,FWD,0.67,4.7,0.02,0.36,0.34,0.4,0.0,0.0,2.4,43.67,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.67,1.33,0.0,0.0,2.0,0.42,0.03,0.0,0.33,0.0,0.42,0.6,0.15,0.9
1,3,48,0,58.2,8,0.44,1.14,0.7,0.5,146,3,1,21.5,67.8,2023-12-05,90,12,0,0,0,0,15,0,347472,1,4,3,89.0,11,17771,36734,18963,79,False,1,1,3,0.7815523743629456,90,Luton,Arsenal,3,4,22039,2023,627926,0.7188997864723206,1,5,1,0.7815523743629456,2.053087949752808,0.5526357889175415,5,2,15,4.8,FWD,0.67,24.1,0.16,0.74,0.58,0.56,1.0,0.33,25.0,73.67,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.67,5.0,0.33,0.33,3.0,0.68,0.27,0.33,2.0,0.33,0.68,1.29,0.34,2.5
