assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,0,0,3.0,98,0.0,0.0,0.0,0.09,13,0,0,0.3,0.0,2023-08-19,11,10,0,0,0,0,2,0,11150,0,3,0,0.0,1,-685,825,1510,50,False,0,0,0,0.0,9,Fulham,Brentford,0,3,22287,2023,605113,0.0,0,0,0,0.0,0.0,0.0,2,3,2,1.0,MID,0.0,1.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
0,0,5,0,4.2,98,0.01,0.01,0.0,0.2,142,0,0,1.4,9.4,2023-12-06,21,5,0,0,0,0,15,0,3842,0,1,2,0.0,1,-13,9,22,48,False,0,0,0,0.0,14,Brighton,Brentford,2,1,22036,2023,628020,0.0,0,0,0,0.0,0.0554206743836402,0.0554206743836402,2,3,15,0.2,MID,0.0,1.4,0.0,0.0,0.0,0.07,0.0,0.0,3.13,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.07
0,0,1,0,4.8,98,0.01,0.01,0.0,0.27,158,0,0,0.7,0.6,2023-12-09,25,17,0,0,0,0,16,0,3932,0,0,1,2.0,1,67,93,26,48,False,0,0,0,0.0,22,Sheffield United,Brentford,1,0,22052,2023,628777,0.0,0,0,0,0.0,0.0,0.0,2,2,16,0.9,MID,0.0,3.0,0.01,0.01,0.0,0.16,0.0,0.0,3.33,15.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.37
0,0,7,1,18.5,98,0.1,0.31,0.21,0.85,163,0,0,5.3,17.4,2023-12-17,67,2,0,0,0,0,17,0,3967,1,2,1,17.0,3,0,52,52,48,True,0,0,1,0.3815299570560455,71,Brentford,Aston Villa,1,2,22057,2023,630826,0.2592873573303222,0,1,0,0.3815299570560455,0.3815299570560455,0.0,3,2,17,1.0,MID,0.33,9.17,0.04,0.11,0.07,0.44,0.0,0.0,9.13,37.67,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.33,1.67,0.0,0.0,0.33,0.13,0.09,0.0,0.33,0.0,0.13,0.15,0.02,0.7
0,0,7,0,18.4,98,0.09,0.24,0.15,0.32,183,1,0,3.4,6.8,2023-12-27,45,20,0,0,0,0,19,0,4052,0,4,1,9.0,1,60,103,43,48,True,0,0,1,0.1265590190887451,36,Brentford,Wolverhampton Wanderers,1,4,22077,2023,633132,0.6154976487159729,0,1,0,0.1265590190887451,0.742056667804718,0.0,2,2,19,1.2,MID,0.33,12.3,0.06,0.18,0.12,0.39,0.33,0.0,8.07,37.33,0.0,0.0,0.0,0.0,0.0,0.33,2.0,0.67,1.33,0.0,0.0,0.67,0.17,0.29,0.0,0.67,0.0,0.17,0.37,0.0,0.73
0,0,4,0,14.8,98,0.05,0.05,0.0,0.17,192,0,0,1.8,3.4,2023-12-30,23,8,0,0,0,0,20,0,4067,0,1,3,0.0,1,5,70,65,48,False,0,0,0,0.0,17,Crystal Palace,Brentford,3,1,22086,2023,633571,0.034296665340662,0,1,0,0.0,0.6169971823692322,0.5827004909515381,2,2,20,1.4,MID,0.0,11.07,0.05,0.1,0.05,0.16,0.33,0.0,3.4,22.67,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.33,0.67,0.0,0.0,0.33,0.04,0.22,0.0,0.67,0.0,0.04,0.45,0.19,0.87
1,0,16,0,3.0,98,0.01,0.01,0.0,0.88,203,2,0,0.7,1.6,2024-01-20,73,16,0,0,0,0,21,0,4071,1,2,3,2.0,5,-28,76,104,48,True,0,0,0,0.0,79,Brentford,Nottingham Forest,3,2,22104,2023,635946,0.0,0,0,0,0.0,0.5726220607757568,0.5726220607757568,2,2,21,2.3,MID,0.0,12.07,0.05,0.1,0.05,0.46,1.0,0.0,3.93,47.0,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.33,2.33,0.0,0.0,0.33,0.04,0.22,0.0,0.67,0.0,0.04,0.64,0.39,1.63
0,0,4,0,0.0,98,0.0,0.0,0.0,0.03,216,0,0,0.3,3.0,2024-01-31,2,18,0,0,0,0,22,0,4365,0,2,3,0.0,1,227,317,90,48,False,0,0,0,0.0,1,Tottenham,Brentford,3,2,22109,2023,637982,0.0,0,0,0,0.0,0.0,0.0,2,4,22,3.0,MID,0.0,5.93,0.02,0.02,0.0,0.36,0.67,0.0,2.67,32.67,0.0,0.0,0.0,0.0,0.0,0.33,1.67,3.0,2.33,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.4,0.39,2.23
0,0,6,0,14.0,98,0.04,0.04,0.0,0.18,223,0,0,1.8,4.2,2024-02-05,13,13,0,0,0,0,23,0,4450,0,3,1,0.0,1,86,162,76,48,True,0,0,0,0.0,10,Brentford,Manchester City,1,3,22117,2023,639634,0.0191410835832357,0,1,0,0.0,0.0,0.0,5,2,23,1.3,MID,0.0,5.67,0.02,0.02,0.0,0.36,0.67,0.0,2.93,29.33,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.33,2.33,0.0,0.0,0.0,0.0,0.01,0.0,0.33,0.0,0.0,0.19,0.19,2.2
0,0,9,0,14.3,98,0.14,0.14,0.0,0.74,241,1,0,2.3,8.2,2024-02-17,16,11,0,0,0,0,25,0,4943,0,4,1,0.0,1,169,356,187,48,True,0,0,0,0.0,8,Brentford,Liverpool,1,4,22135,2023,641493,0.4113211631774902,0,1,0,0.0,0.0,0.0,4,2,25,0.1,MID,0.0,9.43,0.06,0.06,0.0,0.31,0.33,0.0,4.13,9.67,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.67,0.67,0.0,0.0,0.0,0.0,0.14,0.0,0.67,0.0,0.0,0.0,0.0,0.47
