assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position
0,0,9,1,13.4,16,0.05,0.14,0.09,0.32,2,0,0,2.8,6.6,2024-08-17,84,20,0,0,0,0,1,0,552723,1,0,2,8.0,3,0,0,0,65,True,0,0,1,0.0914870277047157,86,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666302,0.0877251550555229,0,1,0,0.0914870277047157,0.3973584175109863,0.2181462198495865,2,5,1,3.3,MID
0,0,18,1,12.3,16,0.11,0.18,0.07,1.28,11,0,0,5.2,18.8,2024-08-24,90,2,0,0,0,0,2,0,573607,1,2,0,21.0,2,-44297,25416,69713,65,False,1,0,1,0.0387347973883152,90,Aston Villa,Arsenal,0,2,26618,2024,668282,0.483364999294281,0,1,0,0.0387347973883152,1.2223060131072998,0.7002062201499939,5,4,2,3.5,MID
0,0,-10,0,1.7,16,0.03,0.06,0.03,0.08,21,1,0,0.1,0.0,2024-08-31,48,5,0,0,0,1,3,0,515468,1,1,1,6.0,-2,-77123,20951,98074,64,True,0,0,1,0.0432917177677154,53,Arsenal,Brighton,1,1,26622,2024,671515,0.0,0,0,0,0.0432917177677154,0.0432917177677154,0.0432917177677154,2,5,3,2.0,MID
0,0,2,0,1.0,16,0.01,0.01,0.0,2.16,47,2,0,2.0,16.6,2024-09-22,90,13,0,0,0,0,5,0,301888,1,2,2,2.0,1,-11880,8900,20780,63,False,1,0,0,0.0,90,Manchester City,Arsenal,2,2,26651,2024,676606,0.0,0,0,0,0.0,0.0956112593412399,0.0956112593412399,5,5,5,0.2,MID
0,0,22,0,29.3,16,0.22,0.28,0.06,0.32,51,2,0,6.6,15.4,2024-09-28,90,11,0,0,0,0,6,0,308337,1,2,4,21.0,2,1854,21621,19767,63,True,0,0,3,0.0676214173436164,90,Arsenal,Leicester,4,2,26655,2024,677840,0.4639893770217895,0,2,0,0.0676214173436164,1.0936071872711182,0.6084937453269958,2,5,6,2.5,MID
0,0,15,0,54.2,16,0.2,0.34,0.14,0.65,61,1,0,7.9,15.4,2024-10-05,90,17,0,0,0,0,7,0,304048,1,1,3,9.0,2,-8363,13006,21369,63,True,0,0,2,0.0803301185369491,90,Arsenal,Southampton,3,1,26666,2024,679521,0.1918341666460037,0,4,0,0.0803301185369491,0.4129619300365448,0.3073087930679321,2,5,7,2.7,MID
0,0,20,0,35.8,16,0.15,0.15,0.0,1.82,71,2,0,6.1,21.6,2024-10-19,90,3,0,0,0,0,8,0,303186,1,0,2,4.0,2,-5638,11664,17302,63,False,0,0,0,0.0,90,Bournemouth,Arsenal,2,0,26680,2024,681585,0.1074946001172065,0,2,0,0.0,0.0,0.0,5,3,8,3.0,MID
1,0,26,0,35.2,16,0.2,0.2,0.0,0.85,81,2,0,7.2,34.8,2024-10-27,90,12,0,0,0,0,9,0,299735,1,2,2,2.0,5,-5880,7085,12965,63,True,0,0,0,0.0,90,Arsenal,Liverpool,2,2,26691,2024,683702,0.4680281281471252,1,2,0,0.0,0.3892089128494262,0.3892089128494262,5,5,9,3.0,MID
0,0,9,0,40.8,16,0.19,0.54,0.35,0.53,96,1,0,7.3,18.0,2024-11-02,90,15,0,0,0,0,10,0,313312,1,0,1,14.0,2,8893,20304,11411,63,False,0,0,2,0.5058383345603943,90,Newcastle United,Arsenal,1,0,26694,2024,684673,0.0681428387761116,0,2,0,0.5058383345603943,0.6271554231643677,0.0905596539378166,5,4,10,4.0,MID
0,0,11,0,5.7,16,0.07,0.07,0.0,1.22,103,1,0,1.7,9.0,2024-11-10,70,6,0,0,0,0,11,0,293833,1,1,1,2.0,2,-20244,4932,25176,63,False,0,0,0,0.0,74,Chelsea,Arsenal,1,1,26705,2024,687576,0.0,0,0,0,0.0,0.0,0.0,5,4,11,,
