assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,creativity_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,influence_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,yellow_cards_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3
0,0,2,0,0.3,429,0.0,0.0,0.0,0.18,81,0,0,0.0,0.0,2022-10-01,19,1,0,0,0,0,9,0,28226,0,1,3,0.0,1,-1382,830,2212,46,False,0,0,0,0.0,16,Arsenal,Tottenham,3,1,18282,2022,552017,0.0,0,0,0,0.0,0.0,0.0,3,4,9,0.5,DEF,0.0,0.1,0.0,0.0,0.0,0.06,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
0,0,20,1,1.2,429,0.0,0.1,0.1,0.72,93,0,0,2.1,13.8,2022-10-08,90,5,0,0,0,0,10,0,29939,1,1,0,6.0,6,1154,3084,1930,46,False,0,0,1,0.063153401017189,90,Brighton,Tottenham,0,1,18294,2022,554388,0.0,0,0,0,0.063153401017189,0.0841018036007881,0.0209484007209539,3,3,10,2.8,DEF,0.33,0.5,0.0,0.03,0.03,0.3,0.0,0.0,4.6,36.33,0.0,0.0,0.0,0.0,0.0,0.33,0.67,1.0,2.33,0.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,0.02,0.03,0.01,1.1
0,0,22,1,4.1,429,0.01,0.08,0.07,0.43,109,0,0,4.7,6.2,2022-10-15,90,8,0,0,0,0,11,0,70366,1,0,2,37.0,6,39244,40661,1417,46,True,0,0,2,0.1094919964671135,90,Tottenham,Everton,2,0,18310,2022,556176,0.0,0,0,0,0.1094919964671135,0.7739930152893066,0.7090790271759033,2,4,11,3.7,DEF,0.67,1.87,0.0,0.06,0.06,0.44,0.0,0.0,6.67,66.33,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.67,4.33,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.0,0.06,0.29,0.24,2.33
0,0,13,0,23.0,429,0.01,0.06,0.05,1.61,119,2,0,4.6,16.8,2022-10-19,81,14,0,0,0,0,12,0,88469,1,0,2,6.0,1,13727,17965,4238,46,False,0,0,1,0.0343553014099597,84,Manchester United,Tottenham,2,0,18321,2022,557658,0.0807256028056144,0,2,0,0.0343553014099597,0.1768549978733062,0.0961297005414962,3,4,12,0.0,DEF,0.67,9.43,0.01,0.08,0.07,0.92,0.67,0.0,12.27,87.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,1.33,4.33,0.0,0.0,1.33,0.07,0.03,0.0,0.67,0.0,0.07,0.34,0.28,2.17
0,0,4,0,0.5,429,0.0,0.0,0.0,0.0,128,0,0,0.2,1.2,2022-10-23,9,15,0,0,0,0,13,0,84819,0,2,1,0.0,1,746,9839,9093,46,True,0,0,0,0.0,6,Tottenham,Newcastle United,1,2,18329,2022,559164,0.0,0,0,0,0.0,0.0198439005762338,0.0198439005762338,3,4,13,3.5,DEF,0.33,9.2,0.01,0.05,0.04,0.68,0.67,0.0,8.07,60.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,1.67,2.67,0.0,0.0,1.0,0.05,0.03,0.0,0.67,0.0,0.05,0.32,0.28,2.4
0,0,2,0,2.2,429,0.01,0.01,0.0,0.16,148,0,0,0.7,1.0,2022-11-06,22,12,0,0,0,0,15,0,68334,0,2,1,4.0,1,-10273,563,10836,46,True,0,0,0,0.0,22,Tottenham,Liverpool,1,2,18349,2022,562910,0.0,0,0,0,0.0,0.4385200142860412,0.4385200142860412,4,4,15,1.3,DEF,0.0,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.73,10.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,1.6
0,0,5,0,2.8,429,0.0,0.0,0.0,0.36,158,1,0,2.0,11.6,2022-11-12,33,11,0,0,0,0,16,0,62040,0,3,4,6.0,1,-6738,1556,8294,46,True,0,0,0,0.0,31,Tottenham,Leeds,4,3,18359,2022,564485,0.0,0,0,0,0.0,0.0,0.0,2,4,16,1.2,DEF,0.0,1.67,0.0,0.0,0.0,0.17,0.33,0.0,4.2,18.33,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.83
0,0,10,0,28.8,429,0.15,0.33,0.18,2.15,163,2,0,5.5,11.6,2022-12-26,90,4,0,0,0,0,17,0,57124,1,2,2,15.0,1,-5681,28308,33989,46,False,0,0,1,0.1433150023221969,90,Brentford,Tottenham,2,2,18364,2022,565464,0.160313993692398,0,2,0,0.1433150023221969,0.4021660089492798,0.0985374003648758,3,3,17,1.5,DEF,0.0,11.27,0.05,0.11,0.06,0.89,1.0,0.0,8.07,48.33,0.0,0.0,0.0,0.0,0.0,0.33,2.33,2.33,1.0,0.0,0.0,0.33,0.05,0.05,0.0,0.67,0.0,0.05,0.28,0.18,1.33
0,0,15,0,8.4,429,0.02,0.1,0.08,0.77,178,2,0,4.1,10.6,2023-01-01,79,2,0,0,0,0,18,0,58034,1,2,0,22.0,1,686,3447,2761,46,True,0,0,1,0.1788049936294555,82,Tottenham,Aston Villa,0,2,18379,2022,566718,0.0,0,0,0,0.1788049936294555,0.298799991607666,0.298799991607666,2,4,18,1.5,DEF,0.0,13.33,0.06,0.14,0.09,1.09,1.67,0.0,11.27,67.33,0.0,0.0,0.0,0.0,0.0,0.67,2.33,2.0,1.0,0.0,0.0,0.67,0.11,0.05,0.0,0.67,0.0,0.11,0.23,0.13,1.4
0,2,38,1,31.3,429,0.05,0.31,0.26,0.62,185,0,1,13.3,53.2,2023-01-04,77,7,0,0,0,0,19,0,56367,1,4,0,48.0,14,-1743,1768,3511,46,False,0,1,4,0.3434970080852508,79,Crystal Palace,Tottenham,0,4,18386,2022,567495,0.0470767989754676,0,2,1,0.3434970080852508,0.3905740082263946,0.1193749979138374,3,2,19,5.8,DEF,0.33,22.83,0.07,0.25,0.17,1.18,1.33,0.33,25.13,82.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67,0.67,5.33,0.0,0.33,2.0,0.22,0.07,0.0,1.33,0.33,0.22,0.36,0.17,2.93
