assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,12,0,1.4,108,0.03,0.05,0.02,1.38,9,1,0,3.9,20.2,2022-08-07,90,14,0,0,0,0,1,0,8977,1,2,1,17.0,2,0,0,0,45,False,0,0,1,0.0278046000748872,90,Manchester United,Brighton,1,2,18209,2022,539811,0.0,0,0,0,0.0278046000748872,0.0897556021809578,0.0897556021809578,3,4,1,1.4,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,19,1,1.8,108,0.01,0.01,0.0,0.22,14,0,0,1.3,9.4,2022-08-13,90,15,0,0,0,0,2,0,15249,1,0,0,2.0,6,2489,3746,1257,45,True,0,0,0,0.0,90,Brighton,Newcastle United,0,0,18213,2022,540676,0.0,0,0,0,0.0,0.4016950130462646,0.4016950130462646,3,3,2,4.0,DEF,0.0,0.01,0.02,0.01,0.46,0.33,0.0,1.3,6.73,0.47,5.67,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.33,0.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.47,2992.33
0,0,22,1,0.9,108,0.01,0.13,0.12,0.89,30,0,0,1.5,10.0,2022-08-21,90,19,0,0,0,0,3,0,18298,1,2,0,4.0,6,1038,4094,3056,45,False,0,0,1,0.0525371991097927,90,West Ham,Brighton,0,2,18229,2022,542934,0.0,0,0,0,0.0525371991097927,0.0930628031492233,0.0930628031492233,3,3,3,4.7,DEF,0.33,0.01,0.02,0.01,0.53,0.33,0.0,1.73,9.87,1.07,6.33,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.33,2.67,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.01,0.16,0.16,1.8,8075.33
0,0,17,1,0.4,108,0.01,0.48,0.47,1.84,34,0,0,3.0,17.4,2022-08-27,90,11,0,0,0,0,4,0,28006,1,0,1,12.0,5,6482,8993,2511,45,True,1,0,3,0.4529129862785339,90,Brighton,Leeds,1,0,18234,2022,544400,0.0,0,0,0,0.4529129862785339,0.7842130064964294,0.7842130064964294,2,3,4,5.3,DEF,0.67,0.02,0.06,0.05,0.83,0.33,0.0,2.23,13.2,1.37,7.67,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.33,0.33,4.67,0.0,0.67,0.03,0.0,0.0,0.0,0.0,0.03,0.19,0.19,3.37,14174.67
0,0,12,0,2.7,108,0.01,0.02,0.01,0.68,44,2,0,1.7,9.8,2022-08-30,90,9,0,0,0,0,5,0,58436,1,1,2,4.0,1,25398,29886,4488,45,False,0,0,1,0.0200036000460386,90,Fulham,Brighton,2,1,18242,2022,545840,0.0,0,0,0,0.0200036000460386,0.1088220030069351,0.1088220030069351,3,2,5,4.5,DEF,1.0,0.01,0.21,0.2,0.98,0.0,0.0,1.93,12.27,1.03,6.0,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.67,0.33,5.67,0.0,1.33,0.17,0.0,0.0,0.0,0.0,0.17,0.43,0.43,4.67,20517.67
0,0,11,0,12.4,108,0.03,0.03,0.0,1.45,53,2,0,2.7,14.4,2022-09-04,90,10,0,0,0,0,6,0,74328,1,2,5,0.0,1,13393,24886,11493,45,True,0,0,0,0.0,90,Brighton,Leicester,5,2,18259,2022,547877,0.0172175001353025,0,1,0,0.0,0.2948859930038452,0.2776690125465393,3,3,6,3.8,DEF,0.67,0.01,0.21,0.2,1.14,0.67,0.0,2.07,12.4,1.33,6.67,90.0,0.0,0.0,0.0,0.0,0.33,0.0,1.0,1.0,1.0,4.0,0.0,1.67,0.18,0.0,0.0,0.0,0.0,0.18,0.33,0.33,4.83,34913.33
0,0,13,0,0.9,108,0.01,0.01,0.0,1.47,87,3,0,1.8,14.8,2022-10-01,90,12,1,0,0,0,9,0,67480,1,3,3,2.0,-1,-3060,4505,7565,45,False,0,0,0,0.0,90,Liverpool,Brighton,3,3,18288,2022,552349,0.0,0,0,0,0.0,0.3829010128974914,0.3829010128974914,3,4,9,-1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,21,0,14.4,108,0.03,0.06,0.03,0.79,93,1,0,4.1,16.2,2022-10-08,90,18,0,0,0,0,10,0,65895,1,1,0,10.0,2,-2270,3459,5729,45,True,0,0,1,0.0312894992530345,90,Brighton,Tottenham,0,1,18294,2022,554372,0.3262839913368225,0,1,0,0.0312894992530345,0.4178709983825683,0.0602973997592926,3,3,10,0.0,DEF,0.0,0.0,0.0,0.0,0.49,1.0,0.0,0.6,4.93,0.3,0.67,30.0,0.33,0.0,0.0,0.0,0.0,0.0,0.33,1.0,1.0,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,-0.33,22493.33
0,0,11,0,3.2,108,0.07,0.07,0.0,1.47,102,2,0,1.1,7.6,2022-10-14,90,4,0,0,0,0,11,0,95817,1,0,2,0.0,1,28812,31994,3182,45,False,0,0,0,0.0,90,Brentford,Brighton,2,0,18303,2022,555553,0.0,0,0,0,0.0,0.2030079960823059,0.2030079960823059,3,3,11,0.7,DEF,0.0,0.01,0.02,0.01,0.75,1.33,0.0,1.97,10.33,5.1,4.0,60.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,1.33,1.0,0.33,0.0,0.33,0.01,0.11,0.0,0.33,0.0,0.01,0.27,0.15,-0.33,44458.33
0,0,25,1,4.3,108,0.03,0.21,0.18,0.13,114,0,0,1.9,10.8,2022-10-18,90,16,0,0,0,0,12,0,138870,1,0,0,4.0,6,23514,27836,4322,45,True,0,0,1,0.1140410006046295,90,Brighton,Nottingham Forest,0,0,18315,2022,557311,0.0,0,0,0,0.1140410006046295,0.9823780059814452,0.9823780059814452,2,3,12,0.0,DEF,0.0,0.04,0.05,0.01,1.24,2.0,0.0,2.33,12.87,6.17,4.0,90.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,1.33,1.67,0.67,0.0,0.33,0.01,0.11,0.0,0.33,0.0,0.01,0.33,0.22,-0.1,76397.33
