assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,17,0,0.0,478,0.0,0.0,0.0,0.8,5,2,0,2.4,24.0,2022-08-06,90,11,0,0,0,0,1,3,323035,1,1,2,0.0,2,0,0,0,50,False,0,0,0,0,90,Leeds,Wolverhampton Wanderers,2,1,18205,2022,539440,0.0,0,0,0,0,0.0174557995051145,0.0174557995051145,2,2,1,3.6,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3,43,1,0.0,478,0.0,0.0,0.0,1.49,20,0,0,4.8,48.4,2022-08-13,90,9,0,0,1,0,2,3,320020,1,0,0,0.0,15,-24857,7818,32675,50,True,0,0,0,0,90,Wolverhampton Wanderers,Fulham,0,0,18216,2022,540615,0.0,0,0,0,0,0.0,0.0,2,2,2,9.0,GK,0.0,0.0,0.0,0.0,0.27,0.67,0.0,0.8,8.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.33,0.67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.2,107678.33
0,0,14,0,0.0,478,0.0,0.0,0.0,1.68,29,1,0,2.3,22.8,2022-08-20,90,18,0,0,0,0,3,3,398294,1,0,1,0.0,3,31032,58999,27967,50,False,0,0,0,0,90,Tottenham,Wolverhampton Wanderers,1,0,18222,2022,542135,0.0,0,0,0,0,0.0368189997971057,0.0368189997971057,2,4,3,6.2,GK,0.33,0.0,0.0,0.0,0.76,0.67,0.0,2.4,24.13,0.0,0.0,60.0,0.0,0.0,0.33,0.0,0.0,2.0,0.67,0.33,0.67,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,4.2,214351.67
0,0,20,0,0.0,478,0.0,0.0,0.0,1.77,40,1,0,3.4,33.8,2022-08-28,90,15,0,0,0,0,4,5,447476,1,1,1,0.0,3,21558,53958,32400,50,True,0,0,0,0,90,Wolverhampton Wanderers,Newcastle United,1,1,18240,2022,545078,0.0,0,0,0,0,0.0,0.0,3,2,4,5.8,GK,0.33,0.0,0.0,0.0,1.32,1.0,0.0,3.17,31.73,0.0,0.0,90.0,0.0,0.0,0.33,0.0,0.0,3.0,1.0,0.33,1.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,6.27,347116.33
0,0,24,1,0.0,478,0.0,0.0,0.0,0.42,42,0,0,1.9,18.8,2022-08-31,90,3,0,0,0,0,5,2,495340,1,0,0,0.0,6,30225,55681,25456,50,False,0,0,0,0,90,Bournemouth,Wolverhampton Wanderers,0,0,18248,2022,546296,0.0,0,0,0,0,0.0800163969397544,0.0800163969397544,2,2,5,6.3,GK,0.33,0.0,0.0,0.0,1.65,0.67,0.0,3.5,35.0,0.0,0.0,90.0,0.0,0.0,0.33,0.0,0.0,3.67,1.0,0.33,0.67,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,7.0,388596.67
0,0,22,1,0.0,478,0.0,0.0,0.0,1.2,60,0,0,0.9,9.4,2022-09-03,90,17,0,0,0,0,6,1,542035,1,0,1,0.0,6,30677,58225,27548,50,True,0,0,0,0,90,Wolverhampton Wanderers,Southampton,1,0,18256,2022,547183,0.0,0,0,0,0,0.0,0.0,2,2,6,6.6,GK,0.33,0.0,0.0,0.0,1.29,0.67,0.0,2.53,25.13,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.33,1.0,0.33,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,6.1,447036.67
0,0,19,0,0.0,478,0.0,0.0,0.0,1.06,80,3,0,2.7,27.0,2022-09-17,90,13,0,0,0,0,8,4,565753,1,3,0,0.0,2,-2192,22414,24606,50,True,0,0,0,0,90,Wolverhampton Wanderers,Manchester City,0,3,18274,2022,550427,0.0,0,0,0,0,0.0583414994180202,0.0583414994180202,5,2,8,3.2,GK,0.67,0.0,0.0,0.0,0.54,0.0,0.0,0.93,9.4,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.67,0.0,0.33,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,4.3,345791.67
0,0,13,0,0.0,478,0.0,0.0,0.0,0.92,90,2,0,2.3,22.6,2022-10-01,90,19,0,0,0,0,9,3,624687,1,0,2,0.0,2,39986,68428,28442,50,False,0,0,0,0,90,West Ham,Wolverhampton Wanderers,2,0,18291,2022,552622,0.0,0,0,0,0,0.0561897009611129,0.0561897009611129,2,3,9,2.0,GK,0.33,0.0,0.0,0.0,0.75,1.0,0.0,1.2,12.13,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,1.67,0.67,1.0,0.33,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,3.27,369262.67
0,0,20,0,0.0,478,0.0,0.0,0.0,1.91,94,3,0,3.0,30.0,2022-10-08,90,6,0,0,0,0,10,4,619353,1,0,3,0.0,2,-6562,31433,37995,50,False,0,0,0,0,90,Chelsea,Wolverhampton Wanderers,3,0,18295,2022,554165,0.0,0,0,0,0,0.1431549936532974,0.1431549936532974,2,4,10,1.5,GK,0.0,0.0,0.0,0.0,0.66,1.67,0.0,1.67,16.53,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,2.33,0.67,1.0,0.67,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.73,396813.33
0,3,39,1,0.0,478,0.0,0.0,0.0,1.49,110,0,0,3.4,34.4,2022-10-15,90,16,0,0,1,0,11,2,721289,1,0,1,0.0,14,88622,109241,20619,50,True,0,0,0,0,90,Wolverhampton Wanderers,Nottingham Forest,1,0,18311,2022,555929,0.0,0,0,0,0,0.0,0.0,2,2,11,5.5,GK,0.0,0.0,0.0,0.0,1.3,2.67,0.0,2.67,26.53,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.67,1.0,1.0,1.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,2.23,603264.33
