assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3
0,0,18,0,37.8,182,0.19,0.26,0.07,0.77,9,2,0,6.8,20.4,2024-08-18,90,13,0,0,0,0,1,0,3210033,1,2,0,10.0,2,0,0,0,105,True,0,0,2,0.0622015334665775,90,Chelsea,Manchester City,0,2,26610,2024,667017,0.0760034248232841,0,2,0,0.0622015334665775,0.3921412527561188,0.3068097531795501,5,4,1,2.4,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,61,0,43.8,182,0.15,0.82,0.67,1.8,20,2,1,14.8,82.8,2024-08-25,82,20,0,0,0,0,2,0,3258422,1,6,2,21.0,17,-189274,66076,255350,105,False,1,1,5,0.3881474733352661,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668756,0.9610626697540284,3,4,1,0.3881474733352661,1.4118603467941284,0.1714234948158264,4,2,2,9.5,MID,0.0,0.19,0.26,0.07,0.77,2.0,0.0,6.8,20.4,37.8,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.06,0.08,0.0,2.0,0.0,0.06,0.39,0.31,2.4,3210033.0
1,2,29,0,62.2,182,0.7,0.81,0.11,0.44,23,1,0,10.7,30.8,2024-09-01,90,7,0,0,0,0,3,0,4154208,1,1,1,14.0,6,675715,830573,154858,106,True,1,0,2,0.0802133381366729,90,Chelsea,Crystal Palace,1,1,26630,2024,672435,1.5431007146835327,1,5,0,0.0802133381366729,1.0657234191894531,0.0298467818647623,2,4,3,8.3,MID,0.0,0.34,1.08,0.74,2.57,4.0,1.0,21.6,103.2,81.6,31.0,172.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,2.0,19.0,1.0,7.0,0.45,1.04,3.0,6.0,1.0,0.45,1.8,0.48,11.9,6468455.0
0,0,15,1,13.3,182,0.03,0.03,0.0,1.78,32,0,0,2.5,11.8,2024-09-14,90,3,0,0,0,0,4,0,4019324,1,1,0,0.0,3,-160175,371311,531486,106,False,0,0,0,0.0,90,Bournemouth,Chelsea,0,1,26639,2024,674170,0.024851256981492,0,1,0,0.0,0.024851256981492,0.024851256981492,4,3,4,7.0,MID,0.0,1.04,1.89,0.85,3.01,5.0,1.0,32.3,134.0,143.8,45.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,3.0,25.0,1.0,9.0,0.53,2.58,4.0,11.0,1.0,0.53,2.87,0.51,20.2,10622663.0
0,0,27,1,16.4,182,0.0,0.42,0.42,0.57,50,0,1,7.3,35.6,2024-09-21,63,19,0,0,0,0,5,0,4094666,1,3,0,21.0,8,16287,179135,162848,106,False,0,1,2,0.3859724700450897,66,West Ham,Chelsea,0,3,26642,2024,675299,0.2696974873542785,0,1,1,0.3859724700450897,0.9993253350257874,0.3436554074287414,4,2,5,8.5,MID,1.0,0.88,1.66,0.78,4.02,3.0,1.0,28.0,125.4,119.3,35.0,262.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,3.0,26.0,1.0,7.0,0.47,2.53,4.0,10.0,1.0,0.47,2.5,0.23,24.8,11431954.0
0,3,97,0,54.7,182,0.62,3.03,2.41,1.11,54,2,4,28.6,149.0,2024-09-28,90,5,0,0,0,0,6,0,4079413,1,2,4,82.0,25,-43652,223471,267123,106,True,0,4,7,1.991017818450928,90,Chelsea,Brighton,4,2,26657,2024,677900,1.2804347276687622,0,4,3,1.229848861694336,2.5886054039001465,0.1305889040231704,2,4,6,10.5,MID,2.0,0.73,1.26,0.53,2.79,1.0,1.0,20.5,78.2,91.9,35.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,17.0,1.0,4.0,0.47,1.84,1.0,7.0,1.0,0.47,2.09,0.4,23.8,12268198.0
1,2,32,0,69.9,182,0.1,0.49,0.39,0.85,65,1,0,16.2,36.0,2024-10-06,90,16,0,0,0,0,7,0,5117243,1,1,1,56.0,6,934716,966767,32051,107,True,1,0,6,0.3766070306301117,90,Chelsea,Nottingham Forest,1,1,26668,2024,680143,0.6869415044784546,1,6,0,0.3766070306301117,1.2690602540969849,0.3842043578624725,3,4,7,10.5,MID,2.0,0.65,3.48,2.83,3.46,2.0,5.0,38.4,196.4,84.4,103.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,36.0,5.0,9.0,2.38,1.57,0.0,6.0,4.0,1.62,3.61,0.5,26.0,12193403.0
0,0,8,0,16.3,182,0.17,0.55,0.38,1.94,74,2,0,3.7,2.2,2024-10-20,90,12,0,0,0,0,8,0,5339039,1,1,2,18.0,2,206797,313974,107177,108,False,0,0,4,0.6646588444709778,90,Liverpool,Chelsea,2,1,26679,2024,682206,0.0672345235943794,0,1,0,0.6646588444709778,0.7013158202171326,0.0890228152275085,4,5,8,10.5,MID,1.0,0.72,3.94,3.22,2.53,3.0,5.0,52.1,220.6,141.0,159.0,243.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,39.0,5.0,15.0,2.75,2.24,1.0,11.0,4.0,1.99,4.86,0.86,29.5,13291322.0
0,3,35,0,21.9,182,0.26,0.31,0.05,1.92,85,1,1,8.2,40.8,2024-10-27,90,15,0,0,0,0,9,0,5783880,1,1,2,19.0,10,403200,446848,43648,109,True,0,1,1,0.049186959862709,90,Chelsea,Newcastle United,2,1,26688,2024,683515,0.1225307434797287,0,1,1,0.049186959862709,0.8952159881591797,0.7234982848167419,3,4,9,6.5,MID,0.0,0.89,4.07,3.18,3.9,5.0,4.0,48.5,187.2,140.9,156.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,33.0,4.0,17.0,3.03,2.03,1.0,11.0,3.0,2.27,4.56,0.6,31.5,14535695.0
0,1,25,0,37.8,182,0.28,0.51,0.23,1.98,95,1,0,6.7,13.4,2024-11-03,90,14,0,0,0,0,10,0,6002657,1,1,1,16.0,3,192933,252006,59073,110,False,0,0,3,0.2972387075424194,90,Manchester United,Chelsea,1,1,26697,2024,685877,0.6372504830360413,0,3,0,0.2972387075424194,0.3050711452960968,0.0,4,3,10,5.5,MID,0.0,0.53,1.35,0.82,4.71,4.0,1.0,28.1,79.0,108.1,93.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,18.0,1.0,11.0,1.09,0.88,1.0,8.0,1.0,1.09,2.87,1.2,27.5,16240162.0
