assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5
0,0,28,1,1.6,340,0.01,0.01,0.0,1.01,9,0,0,1.8,16.2,2024-08-18,90,6,0,0,0,0,1,0,377453,1,2,0,0.0,6,0,0,0,55,False,0,0,0,0.0,90,Chelsea,Manchester City,0,2,26610,2024,667028,0.0,0,0,0,0.0,0.5801727771759033,0.5801727771759033,5,4,1,3.8,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,13,0,28.8,340,0.16,0.16,0.0,0.29,17,1,0,5.4,23.4,2024-08-24,90,10,0,0,0,0,2,0,538683,1,1,4,2.0,2,77372,100054,22682,55,True,0,0,0,0.0,90,Manchester City,Ipswich,4,1,26615,2024,668073,0.0634668841958046,0,1,0,0.0,0.2602162063121795,0.2602162063121795,2,5,2,5.5,DEF,1.0,0.01,0.01,0.0,1.01,0.0,0.0,1.8,16.2,1.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,3.8,377453.0,1.0,0.01,0.01,0.0,1.01,0.0,0.0,1.8,16.2,1.6,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.58,3.8,377453.0
0,0,5,0,9.8,340,0.04,0.04,0.0,0.73,30,1,0,2.9,18.8,2024-08-31,90,19,0,0,0,0,3,0,579233,1,3,1,0.0,1,15034,77479,62445,55,False,1,0,0,0.0,90,West Ham,Manchester City,1,3,26628,2024,672020,0.0,0,0,0,0.0,1.1276425123214722,1.1276425123214722,5,2,3,4.0,DEF,1.0,0.17,0.17,0.0,1.3,1.0,0.0,7.2,39.6,30.4,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.84,0.84,9.3,916136.0,1.0,0.17,0.17,0.0,1.3,1.0,0.0,7.2,39.6,30.4,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,8.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,0.84,0.84,9.3,916136.0
0,0,11,0,6.7,340,0.07,0.07,0.0,0.96,37,1,0,1.7,9.8,2024-09-14,90,4,0,0,0,0,4,0,571611,1,1,2,0.0,2,-24649,42978,67627,55,True,0,0,0,0.0,90,Manchester City,Brentford,2,1,26637,2024,673674,0.0,0,0,0,0.0,1.0256012678146362,1.0256012678146362,2,5,4,3.8,DEF,1.0,0.21,0.21,0.0,2.03,2.0,0.0,10.1,58.4,40.2,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,9.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,1.97,1.97,13.3,1495369.0,1.0,0.21,0.21,0.0,2.03,2.0,0.0,10.1,58.4,40.2,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,9.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,1.97,1.97,13.3,1495369.0
0,0,13,0,62.2,340,0.31,0.34,0.03,0.65,47,2,0,9.9,28.6,2024-09-22,90,1,0,0,0,0,5,0,551559,1,2,2,8.0,1,-25412,13765,39177,55,True,0,0,2,0.0410250015556812,90,Manchester City,Arsenal,2,2,26651,2024,676587,0.0959367975592613,0,4,0,0.0410250015556812,0.8976014852523804,0.8618132472038269,5,5,5,1.5,DEF,0.0,0.27,0.27,0.0,1.98,3.0,0.0,10.0,52.0,45.3,2.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,5.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,2.41,2.41,13.3,1689527.0,1.0,0.28,0.28,0.0,2.99,3.0,0.0,11.8,68.2,46.9,2.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,7.0,11.0,0.0,0.0,0.0,0.06,0.0,1.0,0.0,0.0,2.99,2.99,17.1,2066980.0
0,0,13,0,13.3,340,0.1,0.16,0.06,1.57,58,1,0,3.2,13.0,2024-09-28,90,15,0,0,0,0,6,0,534261,1,1,1,6.0,2,-23434,24925,48359,55,False,0,0,2,0.0828840658068656,90,Newcastle United,Manchester City,1,1,26652,2024,677449,0.0,0,0,0,0.0828840658068656,0.6265230178833008,0.588131308555603,5,4,6,2.2,DEF,0.0,0.42,0.45,0.03,2.34,4.0,0.0,14.5,57.2,78.7,8.0,270.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,4.0,0.0,2.0,0.04,0.1,0.0,4.0,0.0,0.04,3.05,3.02,9.3,1702403.0,1.0,0.59,0.62,0.03,3.64,5.0,0.0,21.7,96.8,109.1,10.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,9.0,12.0,0.0,2.0,0.04,0.16,0.0,5.0,0.0,0.04,3.89,3.86,18.6,2618539.0
0,0,11,0,4.8,340,0.03,0.03,0.0,1.74,69,1,0,1.9,12.4,2024-10-05,61,9,0,0,0,0,7,0,528537,1,2,3,2.0,2,-12572,21210,33782,55,True,0,0,0,0.0,63,Manchester City,Fulham,3,2,26664,2024,679454,0.0,0,0,0,0.0,0.6806832551956177,0.6806832551956177,2,5,7,2.8,DEF,0.0,0.48,0.57,0.09,3.18,4.0,0.0,14.8,51.4,82.2,14.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,4.0,0.12,0.1,0.0,4.0,0.0,0.12,2.55,2.48,7.5,1657431.0,0.0,0.68,0.77,0.09,4.2,6.0,0.0,23.1,93.6,120.8,16.0,450.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,10.0,8.0,0.0,4.0,0.12,0.16,0.0,5.0,0.0,0.12,3.94,3.86,17.0,2775347.0
0,0,29,1,29.7,340,0.09,0.13,0.04,0.21,89,0,0,5.9,22.4,2024-10-26,90,17,0,0,0,0,9,0,508815,1,0,1,7.0,6,-19332,14656,33988,55,True,0,0,1,0.0225614309310913,90,Manchester City,Southampton,1,0,26683,2024,682933,0.1232692077755928,0,1,0,0.0225614309310913,1.3186314105987549,1.2960699796676636,2,5,9,4.2,DEF,0.0,0.13,0.19,0.06,3.31,2.0,0.0,5.1,25.4,18.1,8.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.08,1.31,1.27,5.0,1062798.0,0.0,0.51,0.6,0.09,4.92,5.0,0.0,16.7,63.8,87.0,16.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,8.0,7.0,0.0,4.0,0.12,0.1,0.0,4.0,0.0,0.12,3.23,3.16,10.3,2185968.0
0,0,9,0,1.7,340,0.02,0.02,0.0,2.04,91,2,0,1.2,10.2,2024-11-02,90,3,0,0,0,0,10,0,474018,1,1,2,0.0,1,-37047,13362,50409,55,False,0,0,0,0.0,90,Bournemouth,Manchester City,2,1,26692,2024,684981,0.0,0,0,0,0.0,0.5025189518928528,0.5025189518928528,5,3,10,2.5,DEF,1.0,0.12,0.16,0.04,1.95,1.0,0.0,7.8,34.8,34.5,9.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8.0,0.0,1.0,0.02,0.12,0.0,1.0,0.0,0.02,2.0,1.98,7.0,1037352.0,1.0,0.53,0.66,0.13,4.17,4.0,0.0,20.9,76.4,110.0,23.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,11.0,0.0,5.0,0.15,0.22,0.0,5.0,0.0,0.15,3.52,3.43,10.7,2123172.0
